InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,line_value,absolute_line_value,transaction_type,is_return,is_cancellation,is_adjustment,is_zero_price,is_extreme_quantity,customer_available,year,month,day,day_of_week,quarter
C571637,22379,RECYCLING BAG RETROSPOT,-39,10/18/2011 11:55,1.85,14688,United Kingdom,-72.15,72.15,CANCELLATION,0,1,0,0,0,1,2011,10,18,Tuesday,4
C571639,M,Manual,-1,10/18/2011 12:01,120.58,15498,United Kingdom,-120.58,120.58,CANCELLATION,0,1,0,0,0,1,2011,10,18,Tuesday,4
C571678,21232,STRAWBERRY CERAMIC TRINKET BOX,-1,10/18/2011 13:33,1.06,12679,France,-1.06,1.06,CANCELLATION,0,1,0,0,0,1,2011,10,18,Tuesday,4
C571680,21232,STRAWBERRY CERAMIC TRINKET BOX,-1,10/18/2011 13:43,1.06,12679,France,-1.06,1.06,CANCELLATION,0,1,0,0,0,1,2011,10,18,Tuesday,4
571686,22149,damages,-40,10/18/2011 14:22,0,,United Kingdom,-0.0,0.0,RETURN,1,0,0,1,0,0,2011,10,18,Tuesday,4
571687,22149,check,-46,10/18/2011 14:23,0,,United Kingdom,-0.0,0.0,RETURN,1,0,0,1,0,0,2011,10,18,Tuesday,4
571689,85135B,,-27,10/18/2011 14:28,0,,United Kingdom,-0.0,0.0,RETURN,1,0,0,1,0,0,2011,10,18,Tuesday,4
C571695,84992,72 SWEETHEART FAIRY CAKE CASES,-24,10/18/2011 14:46,0.55000000000000004,14776,United Kingdom,-13.2,13.2,CANCELLATION,0,1,0,0,0,1,2011,10,18,Tuesday,4
C571695,23078,ICE CREAM PEN LIP GLOSS,-24,10/18/2011 14:46,1.25,14776,United Kingdom,-30.0,30.0,CANCELLATION,0,1,0,0,0,1,2011,10,18,Tuesday,4
C571695,23006,TRAVEL CARD WALLET FLOWER MEADOW,-24,10/18/2011 14:46,0.42,14776,United Kingdom,-10.08,10.08,CANCELLATION,0,1,0,0,0,1,2011,10,18,Tuesday,4
C571695,23002,TRAVEL CARD WALLET SKULLS,-24,10/18/2011 14:46,0.42,14776,United Kingdom,-10.08,10.08,CANCELLATION,0,1,0,0,0,1,2011,10,18,Tuesday,4
C571695,22998,TRAVEL CARD WALLET KEEP CALM,-24,10/18/2011 14:46,0.42,14776,United Kingdom,-10.08,10.08,CANCELLATION,0,1,0,0,0,1,2011,10,18,Tuesday,4
C571695,22951,60 CAKE CASES DOLLY GIRL DESIGN,-24,10/18/2011 14:46,0.55000000000000004,14776,United Kingdom,-13.2,13.2,CANCELLATION,0,1,0,0,0,1,2011,10,18,Tuesday,4
C571695,22741,FUNKY DIVA PEN,-48,10/18/2011 14:46,0.85,14776,United Kingdom,-40.8,40.8,CANCELLATION,0,1,0,0,0,1,2011,10,18,Tuesday,4
C571695,22693,GROW A FLYTRAP OR SUNFLOWER IN TIN,-48,10/18/2011 14:46,1.25,14776,United Kingdom,-60.0,60.0,CANCELLATION,0,1,0,0,0,1,2011,10,18,Tuesday,4
C571695,22664,TOY TIDY DOLLY GIRL DESIGN,-10,10/18/2011 14:46,2.1,14776,United Kingdom,-21.0,21.0,CANCELLATION,0,1,0,0,0,1,2011,10,18,Tuesday,4
C571695,22523,CHILDS GARDEN FORK PINK,-12,10/18/2011 14:46,0.85,14776,United Kingdom,-10.2,10.2,CANCELLATION,0,1,0,0,0,1,2011,10,18,Tuesday,4
C571695,22522,CHILDS GARDEN FORK BLUE,-12,10/18/2011 14:46,0.85,14776,United Kingdom,-10.2,10.2,CANCELLATION,0,1,0,0,0,1,2011,10,18,Tuesday,4
C571695,22380,TOY TIDY SPACEBOY,-10,10/18/2011 14:46,2.1,14776,United Kingdom,-21.0,21.0,CANCELLATION,0,1,0,0,0,1,2011,10,18,Tuesday,4
C571695,21975,PACK OF 60 DINOSAUR CAKE CASES,-24,10/18/2011 14:46,0.55000000000000004,14776,United Kingdom,-13.2,13.2,CANCELLATION,0,1,0,0,0,1,2011,10,18,Tuesday,4
C571695,21703,BAG 125g SWIRLY MARBLES,-60,10/18/2011 14:46,0.42,14776,United Kingdom,-25.2,25.2,CANCELLATION,0,1,0,0,0,1,2011,10,18,Tuesday,4
C571695,21213,PACK OF 72 SKULL CAKE CASES,-48,10/18/2011 14:46,0.55000000000000004,14776,United Kingdom,-26.4,26.4,CANCELLATION,0,1,0,0,0,1,2011,10,18,Tuesday,4
C571695,20975,12 PENCILS SMALL TUBE RED RETROSPOT,-24,10/18/2011 14:46,0.65,14776,United Kingdom,-15.6,15.6,CANCELLATION,0,1,0,0,0,1,2011,10,18,Tuesday,4
C571699,85048,15CM CHRISTMAS GLASS BALL 20 LIGHTS,-1,10/18/2011 14:51,7.95,15106,United Kingdom,-7.95,7.95,CANCELLATION,0,1,0,0,0,1,2011,10,18,Tuesday,4
C571707,23197,SKETCHBOOK MAGNETIC SHOPPING LIST,-1,10/18/2011 15:33,1.45,14056,United Kingdom,-1.45,1.45,CANCELLATION,0,1,0,0,0,1,2011,10,18,Tuesday,4
C571707,23196,VINTAGE LEAF MAGNETIC NOTEPAD,-2,10/18/2011 15:33,1.45,14056,United Kingdom,-2.9,2.9,CANCELLATION,0,1,0,0,0,1,2011,10,18,Tuesday,4
C571707,23198,PANTRY MAGNETIC  SHOPPING LIST,-1,10/18/2011 15:33,1.45,14056,United Kingdom,-1.45,1.45,CANCELLATION,0,1,0,0,0,1,2011,10,18,Tuesday,4
C571707,22899,CHILDREN'S APRON DOLLY GIRL,-3,10/18/2011 15:33,2.1,14056,United Kingdom,-6.3,6.3,CANCELLATION,0,1,0,0,0,1,2011,10,18,Tuesday,4
C571707,23199,JUMBO BAG APPLES,-1,10/18/2011 15:33,2.08,14056,United Kingdom,-2.08,2.08,CANCELLATION,0,1,0,0,0,1,2011,10,18,Tuesday,4
C571707,23250,VINTAGE RED TRIM ENAMEL BOWL,-1,10/18/2011 15:33,1.25,14056,United Kingdom,-1.25,1.25,CANCELLATION,0,1,0,0,0,1,2011,10,18,Tuesday,4
C571707,M,Manual,-2,10/18/2011 15:33,0.42,14056,United Kingdom,-0.84,0.84,CANCELLATION,0,1,0,0,0,1,2011,10,18,Tuesday,4
C571707,10135,COLOURING PENCILS BROWN TUBE,-1,10/18/2011 15:33,1.25,14056,United Kingdom,-1.25,1.25,CANCELLATION,0,1,0,0,0,1,2011,10,18,Tuesday,4
C571707,23193,BUFFALO BILL TREASURE BOOK BOX,-2,10/18/2011 15:33,2.25,14056,United Kingdom,-4.5,4.5,CANCELLATION,0,1,0,0,0,1,2011,10,18,Tuesday,4
C571707,23194,GYMKHANA TREASURE BOOK BOX,-4,10/18/2011 15:33,2.25,14056,United Kingdom,-9.0,9.0,CANCELLATION,0,1,0,0,0,1,2011,10,18,Tuesday,4
C571707,22173,METAL 4 HOOK HANGER FRENCH CHATEAU,-1,10/18/2011 15:33,3.29,14056,United Kingdom,-3.29,3.29,CANCELLATION,0,1,0,0,0,1,2011,10,18,Tuesday,4
C571707,21155,RED RETROSPOT PEG BAG,-1,10/18/2011 15:33,2.5499999999999998,14056,United Kingdom,-2.55,2.55,CANCELLATION,0,1,0,0,0,1,2011,10,18,Tuesday,4
C571711,82486,3 DRAWER ANTIQUE WHITE WOOD CABINET,-1,10/18/2011 16:21,8.9499999999999993,15296,United Kingdom,-8.95,8.95,CANCELLATION,0,1,0,0,0,1,2011,10,18,Tuesday,4
C571711,23245,SET OF 3 REGENCY CAKE TINS,-1,10/18/2011 16:21,4.95,15296,United Kingdom,-4.95,4.95,CANCELLATION,0,1,0,0,0,1,2011,10,18,Tuesday,4
571723,85211,S/4 GROOVY CAT MAGNETS,-1,10/18/2011 17:30,0,,United Kingdom,-0.0,0.0,RETURN,1,0,0,1,0,0,2011,10,18,Tuesday,4
C571750,M,Manual,-1,10/19/2011 11:16,3949.32,12744,Singapore,-3949.32,3949.32,CANCELLATION,0,1,0,0,0,1,2011,10,19,Wednesday,4
C571750,M,Manual,-1,10/19/2011 11:16,2118.7399999999998,12744,Singapore,-2118.74,2118.74,CANCELLATION,0,1,0,0,0,1,2011,10,19,Wednesday,4
C571814,23200,JUMBO BAG PEARS,-1,10/19/2011 11:45,1.79,14477,United Kingdom,-1.79,1.79,CANCELLATION,0,1,0,0,0,1,2011,10,19,Wednesday,4
C571838,23322,LARGE WHITE HEART OF WICKER,-5,10/19/2011 12:12,2.95,17841,United Kingdom,-14.75,14.75,CANCELLATION,0,1,0,0,0,1,2011,10,19,Wednesday,4
C571838,22120,WELCOME  WOODEN BLOCK LETTERS,-3,10/19/2011 12:12,9.9499999999999993,17841,United Kingdom,-29.85,29.85,CANCELLATION,0,1,0,0,0,1,2011,10,19,Wednesday,4
C571854,22784,LANTERN CREAM GAZEBO,-1,10/19/2011 13:24,4.95,15826,United Kingdom,-4.95,4.95,CANCELLATION,0,1,0,0,0,1,2011,10,19,Wednesday,4
C571855,22429,ENAMEL MEASURING JUG CREAM,-3,10/19/2011 13:36,4.25,17462,United Kingdom,-12.75,12.75,CANCELLATION,0,1,0,0,0,1,2011,10,19,Wednesday,4
C571856,85123A,WHITE HANGING HEART T-LIGHT HOLDER,-1,10/19/2011 13:37,2.95,17063,United Kingdom,-2.95,2.95,CANCELLATION,0,1,0,0,0,1,2011,10,19,Wednesday,4
C571858,23149,ANTIQUE IVORY WIRE BOWL SMALL,-5,10/19/2011 13:38,2.4900000000000002,14257,United Kingdom,-12.45,12.45,CANCELLATION,0,1,0,0,0,1,2011,10,19,Wednesday,4
C571859,85159B,"WHITE TEA,COFFEE,SUGAR JARS",-1,10/19/2011 13:39,1.95,15159,United Kingdom,-1.95,1.95,CANCELLATION,0,1,0,0,0,1,2011,10,19,Wednesday,4
C571859,85159A,"BLACK TEA,COFFEE,SUGAR JARS",-1,10/19/2011 13:39,1.95,15159,United Kingdom,-1.95,1.95,CANCELLATION,0,1,0,0,0,1,2011,10,19,Wednesday,4
C571859,84976,RECTANGULAR SHAPED MIRROR,-12,10/19/2011 13:39,0.79,15159,United Kingdom,-9.48,9.48,CANCELLATION,0,1,0,0,0,1,2011,10,19,Wednesday,4
C571860,82583,HOT BATHS METAL SIGN,-1,10/19/2011 13:42,2.1,14175,United Kingdom,-2.1,2.1,CANCELLATION,0,1,0,0,0,1,2011,10,19,Wednesday,4
C571860,21166,COOK WITH WINE METAL SIGN,-3,10/19/2011 13:42,2.08,14175,United Kingdom,-6.24,6.24,CANCELLATION,0,1,0,0,0,1,2011,10,19,Wednesday,4
C571860,21181,PLEASE ONE PERSON METAL SIGN,-1,10/19/2011 13:42,2.1,14175,United Kingdom,-2.1,2.1,CANCELLATION,0,1,0,0,0,1,2011,10,19,Wednesday,4
C571860,23423,PANTRY 3 HOOK ROLLING PIN HANGER,-1,10/19/2011 13:42,3.75,14175,United Kingdom,-3.75,3.75,CANCELLATION,0,1,0,0,0,1,2011,10,19,Wednesday,4
C571860,23164,REGENCY CAKE SLICE,-1,10/19/2011 13:42,4.95,14175,United Kingdom,-4.95,4.95,CANCELLATION,0,1,0,0,0,1,2011,10,19,Wednesday,4
C571860,22942,CHRISTMAS LIGHTS 10 SANTAS,-1,10/19/2011 13:42,8.5,14175,United Kingdom,-8.5,8.5,CANCELLATION,0,1,0,0,0,1,2011,10,19,Wednesday,4
C571860,22625,RED KITCHEN SCALES,-1,10/19/2011 13:42,8.5,14175,United Kingdom,-8.5,8.5,CANCELLATION,0,1,0,0,0,1,2011,10,19,Wednesday,4
C571861,71477,COLOUR GLASS. STAR T-LIGHT HOLDER,-1,10/19/2011 13:43,3.95,16670,United Kingdom,-3.95,3.95,CANCELLATION,0,1,0,0,0,1,2011,10,19,Wednesday,4
C571862,23355,HOT WATER BOTTLE KEEP CALM,-5,10/19/2011 13:45,4.95,13422,United Kingdom,-24.75,24.75,CANCELLATION,0,1,0,0,0,1,2011,10,19,Wednesday,4
C571893,22666,RECIPE BOX PANTRY YELLOW DESIGN,-2,10/19/2011 14:13,2.95,13314,United Kingdom,-5.9,5.9,CANCELLATION,0,1,0,0,0,1,2011,10,19,Wednesday,4
C571893,22180,RETROSPOT LAMP,-2,10/19/2011 14:13,9.9499999999999993,13314,United Kingdom,-19.9,19.9,CANCELLATION,0,1,0,0,0,1,2011,10,19,Wednesday,4
C571893,21534,DAIRY MAID LARGE MILK JUG,-3,10/19/2011 14:13,4.95,13314,United Kingdom,-14.85,14.85,CANCELLATION,0,1,0,0,0,1,2011,10,19,Wednesday,4
C571893,21530,DAIRY MAID TOASTRACK,-18,10/19/2011 14:13,0.79,13314,United Kingdom,-14.22,14.22,CANCELLATION,0,1,0,0,0,1,2011,10,19,Wednesday,4
C571893,21217,RED RETROSPOT ROUND CAKE TINS,-1,10/19/2011 14:13,9.9499999999999993,13314,United Kingdom,-9.95,9.95,CANCELLATION,0,1,0,0,0,1,2011,10,19,Wednesday,4
C571893,21216,"SET 3 RETROSPOT TEA,COFFEE,SUGAR",-4,10/19/2011 14:13,4.95,13314,United Kingdom,-19.8,19.8,CANCELLATION,0,1,0,0,0,1,2011,10,19,Wednesday,4
C571893,84818,DANISH ROSE PHOTO FRAME,-17,10/19/2011 14:13,0.79,13314,United Kingdom,-13.43,13.43,CANCELLATION,0,1,0,0,0,1,2011,10,19,Wednesday,4
C571893,47504K,ENGLISH ROSE GARDEN SECATEURS,-12,10/19/2011 14:13,0.79,13314,United Kingdom,-9.48,9.48,CANCELLATION,0,1,0,0,0,1,2011,10,19,Wednesday,4
C571893,23494,VINTAGE DOILY DELUXE SEWING KIT,-3,10/19/2011 14:13,5.95,13314,United Kingdom,-17.85,17.85,CANCELLATION,0,1,0,0,0,1,2011,10,19,Wednesday,4
C571893,23404,HOME SWEET HOME BLACKBOARD,-6,10/19/2011 14:13,4.95,13314,United Kingdom,-29.7,29.7,CANCELLATION,0,1,0,0,0,1,2011,10,19,Wednesday,4
C571893,23108,SET OF 10 LED DOLLY LIGHTS,-2,10/19/2011 14:13,6.25,13314,United Kingdom,-12.5,12.5,CANCELLATION,0,1,0,0,0,1,2011,10,19,Wednesday,4
C571893,22720,SET OF 3 CAKE TINS PANTRY DESIGN,-3,10/19/2011 14:13,4.95,13314,United Kingdom,-14.85,14.85,CANCELLATION,0,1,0,0,0,1,2011,10,19,Wednesday,4
C571896,22494,EMERGENCY FIRST AID TIN,-2,10/19/2011 14:18,1.25,16533,United Kingdom,-2.5,2.5,CANCELLATION,0,1,0,0,0,1,2011,10,19,Wednesday,4
C571897,23169,CLASSIC GLASS COOKIE JAR,-3,10/19/2011 14:19,4.1500000000000004,16157,United Kingdom,-12.45,12.45,CANCELLATION,0,1,0,0,0,1,2011,10,19,Wednesday,4
C571902,22941,CHRISTMAS LIGHTS 10 REINDEER,-1,10/19/2011 14:39,8.5,14488,United Kingdom,-8.5,8.5,CANCELLATION,0,1,0,0,0,1,2011,10,19,Wednesday,4
C571902,22812,PACK 3 BOXES CHRISTMAS PANNETONE,-3,10/19/2011 14:39,1.95,14488,United Kingdom,-5.85,5.85,CANCELLATION,0,1,0,0,0,1,2011,10,19,Wednesday,4
C571902,21889,WOODEN BOX OF DOMINOES,-2,10/19/2011 14:39,1.25,14488,United Kingdom,-2.5,2.5,CANCELLATION,0,1,0,0,0,1,2011,10,19,Wednesday,4
C571907,21485,RETROSPOT HEART HOT WATER BOTTLE,-3,10/19/2011 14:55,4.95,14297,United Kingdom,-14.85,14.85,CANCELLATION,0,1,0,0,0,1,2011,10,19,Wednesday,4
571915,21627,check,-32,10/19/2011 15:34,0,,United Kingdom,-0.0,0.0,RETURN,1,0,0,1,0,0,2011,10,19,Wednesday,4
C571919,23354,6 GIFT TAGS 50'S CHRISTMAS,-36,10/19/2011 16:08,0.83,17350,United Kingdom,-29.88,29.88,CANCELLATION,0,1,0,0,0,1,2011,10,19,Wednesday,4
C571925,85185B,PINK HORSE SOCK PUPPET KIT,-1,10/19/2011 16:31,2.95,13115,United Kingdom,-2.95,2.95,CANCELLATION,0,1,0,0,0,1,2011,10,19,Wednesday,4
C571925,23494,VINTAGE DOILY DELUXE SEWING KIT,-5,10/19/2011 16:31,5.95,13115,United Kingdom,-29.75,29.75,CANCELLATION,0,1,0,0,0,1,2011,10,19,Wednesday,4
C571925,22139,RETROSPOT TEA SET CERAMIC 11 PC,-1,10/19/2011 16:31,4.95,13115,United Kingdom,-4.95,4.95,CANCELLATION,0,1,0,0,0,1,2011,10,19,Wednesday,4
C571927,21452,TOADSTOOL MONEY BOX,-1,10/19/2011 16:41,2.95,13109,United Kingdom,-2.95,2.95,CANCELLATION,0,1,0,0,0,1,2011,10,19,Wednesday,4
C571928,23494,VINTAGE DOILY DELUXE SEWING KIT,-5,10/19/2011 16:44,5.95,12720,Germany,-29.75,29.75,CANCELLATION,0,1,0,0,0,1,2011,10,19,Wednesday,4
C572022,22456,NATURAL SLATE CHALKBOARD LARGE,-2,10/20/2011 10:58,4.95,16474,United Kingdom,-9.9,9.9,CANCELLATION,0,1,0,0,0,1,2011,10,20,Thursday,4
C572027,22147,FELTCRAFT BUTTERFLY HEARTS,-2,10/20/2011 11:44,1.45,15754,United Kingdom,-2.9,2.9,CANCELLATION,0,1,0,0,0,1,2011,10,20,Thursday,4
C572029,22427,ENAMEL FLOWER JUG CREAM,-3,10/20/2011 11:48,5.95,17651,United Kingdom,-17.85,17.85,CANCELLATION,0,1,0,0,0,1,2011,10,20,Thursday,4
C572059,21682,LARGE MEDINA STAMPED METAL BOWL,-3,10/20/2011 12:45,4.95,17346,United Kingdom,-14.85,14.85,CANCELLATION,0,1,0,0,0,1,2011,10,20,Thursday,4
C572059,21344,MOROCCAN BEATEN METAL DISH,-3,10/20/2011 12:45,9.9499999999999993,17346,United Kingdom,-29.85,29.85,CANCELLATION,0,1,0,0,0,1,2011,10,20,Thursday,4
C572059,21242,RED RETROSPOT PLATE,-12,10/20/2011 12:45,1.69,17346,United Kingdom,-20.28,20.28,CANCELLATION,0,1,0,0,0,1,2011,10,20,Thursday,4
C572102,22622,BOX OF VINTAGE ALPHABET BLOCKS,-1,10/20/2011 15:56,11.95,13519,United Kingdom,-11.95,11.95,CANCELLATION,0,1,0,0,0,1,2011,10,20,Thursday,4
C572109,22171,3 HOOK PHOTO SHELF ANTIQUE WHITE,-1,10/20/2011 18:24,8.5,13350,United Kingdom,-8.5,8.5,CANCELLATION,0,1,0,0,0,1,2011,10,20,Thursday,4
C572109,23397,FOOT STOOL HOME SWEET HOME,-1,10/20/2011 18:24,9.9499999999999993,13350,United Kingdom,-9.95,9.95,CANCELLATION,0,1,0,0,0,1,2011,10,20,Thursday,4
C572109,23064,CINDERELLA CHANDELIER,-1,10/20/2011 18:24,49.95,13350,United Kingdom,-49.95,49.95,CANCELLATION,0,1,0,0,0,1,2011,10,20,Thursday,4
C572110,23487,SWEET HEART CAKE CARRIER,-2,10/20/2011 19:11,9.9499999999999993,14910,United Kingdom,-19.9,19.9,CANCELLATION,0,1,0,0,0,1,2011,10,20,Thursday,4
C572110,23295,SET OF 12 MINI LOAF BAKING CASES,-2,10/20/2011 19:11,0.83,14910,United Kingdom,-1.66,1.66,CANCELLATION,0,1,0,0,0,1,2011,10,20,Thursday,4
C572111,23437,50'S CHRISTMAS GIFT BAG LARGE,-2,10/20/2011 19:13,1.25,13136,United Kingdom,-2.5,2.5,CANCELLATION,0,1,0,0,0,1,2011,10,20,Thursday,4
C572111,82483,WOOD 2 DRAWER CABINET WHITE FINISH,-1,10/20/2011 19:13,6.95,13136,United Kingdom,-6.95,6.95,CANCELLATION,0,1,0,0,0,1,2011,10,20,Thursday,4
C572111,22186,RED STAR CARD HOLDER,-3,10/20/2011 19:13,1.95,13136,United Kingdom,-5.85,5.85,CANCELLATION,0,1,0,0,0,1,2011,10,20,Thursday,4
C572111,22138,BAKING SET 9 PIECE RETROSPOT,-1,10/20/2011 19:13,4.95,13136,United Kingdom,-4.95,4.95,CANCELLATION,0,1,0,0,0,1,2011,10,20,Thursday,4
C572112,84406B,CREAM CUPID HEARTS COAT HANGER,-1,10/20/2011 19:13,3.75,14113,United Kingdom,-3.75,3.75,CANCELLATION,0,1,0,0,0,1,2011,10,20,Thursday,4
C572113,84029E,RED WOOLLY HOTTIE WHITE HEART.,-1,10/20/2011 19:14,4.25,15179,United Kingdom,-4.25,4.25,CANCELLATION,0,1,0,0,0,1,2011,10,20,Thursday,4
C572114,23483,HANGING  BUTTERFLY T-LIGHT HOLDER,-1,10/20/2011 19:15,1.25,17169,United Kingdom,-1.25,1.25,CANCELLATION,0,1,0,0,0,1,2011,10,20,Thursday,4
C572114,23332,IVORY WICKER HEART LARGE,-2,10/20/2011 19:15,1.65,17169,United Kingdom,-3.3,3.3,CANCELLATION,0,1,0,0,0,1,2011,10,20,Thursday,4
C572114,23323,WHITE WICKER STAR,-1,10/20/2011 19:15,2.1,17169,United Kingdom,-2.1,2.1,CANCELLATION,0,1,0,0,0,1,2011,10,20,Thursday,4
C572115,22997,TRAVEL CARD WALLET UNION JACK,-22,10/20/2011 19:16,0.42,16394,United Kingdom,-9.24,9.24,CANCELLATION,0,1,0,0,0,1,2011,10,20,Thursday,4
C572115,22996,TRAVEL CARD WALLET VINTAGE TICKET,-20,10/20/2011 19:16,0.42,16394,United Kingdom,-8.4,8.4,CANCELLATION,0,1,0,0,0,1,2011,10,20,Thursday,4
C572116,22460,EMBOSSED GLASS TEALIGHT HOLDER,-1,10/20/2011 19:17,1.25,15620,United Kingdom,-1.25,1.25,CANCELLATION,0,1,0,0,0,1,2011,10,20,Thursday,4
C572116,71477,COLOUR GLASS. STAR T-LIGHT HOLDER,-2,10/20/2011 19:17,3.29,15620,United Kingdom,-6.58,6.58,CANCELLATION,0,1,0,0,0,1,2011,10,20,Thursday,4
C572117,23395,BELLE JARDINIERE CUSHION COVER,-1,10/20/2011 19:19,3.75,17603,United Kingdom,-3.75,3.75,CANCELLATION,0,1,0,0,0,1,2011,10,20,Thursday,4
C572118,23395,BELLE JARDINIERE CUSHION COVER,-1,10/20/2011 19:21,3.75,18228,United Kingdom,-3.75,3.75,CANCELLATION,0,1,0,0,0,1,2011,10,20,Thursday,4
C572118,85048,15CM CHRISTMAS GLASS BALL 20 LIGHTS,-1,10/20/2011 19:21,6.95,18228,United Kingdom,-6.95,6.95,CANCELLATION,0,1,0,0,0,1,2011,10,20,Thursday,4
C572119,84946,ANTIQUE SILVER T-LIGHT GLASS,-2,10/20/2011 19:23,1.25,15598,United Kingdom,-2.5,2.5,CANCELLATION,0,1,0,0,0,1,2011,10,20,Thursday,4
C572120,22138,BAKING SET 9 PIECE RETROSPOT,-1,10/20/2011 19:29,4.95,14911,EIRE,-4.95,4.95,CANCELLATION,0,1,0,0,0,1,2011,10,20,Thursday,4
C572120,21430,SET/3 RED GINGHAM ROSE STORAGE BOX,-1,10/20/2011 19:29,3.75,14911,EIRE,-3.75,3.75,CANCELLATION,0,1,0,0,0,1,2011,10,20,Thursday,4
C572120,22169,FAMILY ALBUM WHITE PICTURE FRAME,-1,10/20/2011 19:29,8.5,14911,EIRE,-8.5,8.5,CANCELLATION,0,1,0,0,0,1,2011,10,20,Thursday,4
C572120,21181,PLEASE ONE PERSON METAL SIGN,-6,10/20/2011 19:29,2.1,14911,EIRE,-12.6,12.6,CANCELLATION,0,1,0,0,0,1,2011,10,20,Thursday,4
C572120,21169,YOU'RE CONFUSING ME METAL SIGN,-1,10/20/2011 19:29,1.69,14911,EIRE,-1.69,1.69,CANCELLATION,0,1,0,0,0,1,2011,10,20,Thursday,4
C572120,21907,I'M ON HOLIDAY METAL SIGN,-1,10/20/2011 19:29,2.1,14911,EIRE,-2.1,2.1,CANCELLATION,0,1,0,0,0,1,2011,10,20,Thursday,4
C572120,21166,COOK WITH WINE METAL SIGN,-7,10/20/2011 19:29,2.08,14911,EIRE,-14.56,14.56,CANCELLATION,0,1,0,0,0,1,2011,10,20,Thursday,4
C572120,22412,METAL SIGN NEIGHBOURHOOD WITCH,-2,10/20/2011 19:29,2.1,14911,EIRE,-4.2,4.2,CANCELLATION,0,1,0,0,0,1,2011,10,20,Thursday,4
C572120,21175,GIN + TONIC DIET METAL SIGN,-1,10/20/2011 19:29,2.5499999999999998,14911,EIRE,-2.55,2.55,CANCELLATION,0,1,0,0,0,1,2011,10,20,Thursday,4
C572187,POST,POSTAGE,-1,10/21/2011 11:00,18,12403,Denmark,-18.0,18.0,CANCELLATION,0,1,0,0,0,1,2011,10,21,Friday,4
C572223,23350,ROLL WRAP VINTAGE SPOT,-12,10/21/2011 13:36,1.25,14147,United Kingdom,-15.0,15.0,CANCELLATION,0,1,0,0,0,1,2011,10,21,Friday,4
C572226,23239,SET OF 4 KNICK KNACK TINS POPPIES,-3,10/21/2011 13:58,4.1500000000000004,15321,United Kingdom,-12.45,12.45,CANCELLATION,0,1,0,0,0,1,2011,10,21,Friday,4
C572226,23237,SET OF 4 KNICK KNACK TINS LEAF,-2,10/21/2011 13:58,4.1500000000000004,15321,United Kingdom,-8.3,8.3,CANCELLATION,0,1,0,0,0,1,2011,10,21,Friday,4
C572226,85066,CREAM SWEETHEART MINI CHEST,-1,10/21/2011 13:58,12.75,15321,United Kingdom,-12.75,12.75,CANCELLATION,0,1,0,0,0,1,2011,10,21,Friday,4
C572226,22847,BREAD BIN DINER STYLE IVORY,-2,10/21/2011 13:58,16.95,15321,United Kingdom,-33.9,33.9,CANCELLATION,0,1,0,0,0,1,2011,10,21,Friday,4
C572226,23273,HEART T-LIGHT HOLDER WILLIE WINKIE,-1,10/21/2011 13:58,1.65,15321,United Kingdom,-1.65,1.65,CANCELLATION,0,1,0,0,0,1,2011,10,21,Friday,4
C572226,23274,STAR T-LIGHT HOLDER WILLIE WINKIE,-1,10/21/2011 13:58,1.65,15321,United Kingdom,-1.65,1.65,CANCELLATION,0,1,0,0,0,1,2011,10,21,Friday,4
C572226,23254,CHILDRENS CUTLERY DOLLY GIRL,-1,10/21/2011 13:58,4.1500000000000004,15321,United Kingdom,-4.15,4.15,CANCELLATION,0,1,0,0,0,1,2011,10,21,Friday,4
C572226,23256,CHILDRENS CUTLERY SPACEBOY,-2,10/21/2011 13:58,4.1500000000000004,15321,United Kingdom,-8.3,8.3,CANCELLATION,0,1,0,0,0,1,2011,10,21,Friday,4
C572226,22151,PLACE SETTING WHITE HEART,-1,10/21/2011 13:58,0.42,15321,United Kingdom,-0.42,0.42,CANCELLATION,0,1,0,0,0,1,2011,10,21,Friday,4
C572226,22152,PLACE SETTING WHITE STAR,-3,10/21/2011 13:58,0.42,15321,United Kingdom,-1.26,1.26,CANCELLATION,0,1,0,0,0,1,2011,10,21,Friday,4
C572228,22835,HOT WATER BOTTLE I AM SO POORLY,-2,10/21/2011 14:03,4.6500000000000004,15728,United Kingdom,-9.3,9.3,CANCELLATION,0,1,0,0,0,1,2011,10,21,Friday,4
C572228,22113,GREY HEART HOT WATER BOTTLE,-5,10/21/2011 14:03,3.75,15728,United Kingdom,-18.75,18.75,CANCELLATION,0,1,0,0,0,1,2011,10,21,Friday,4
C572228,22112,CHOCOLATE HOT WATER BOTTLE,-17,10/21/2011 14:03,4.25,15728,United Kingdom,-72.25,72.25,CANCELLATION,0,1,0,0,0,1,2011,10,21,Friday,4
C572228,22111,SCOTTIE DOG HOT WATER BOTTLE,-10,10/21/2011 14:03,3.45,15728,United Kingdom,-34.5,34.5,CANCELLATION,0,1,0,0,0,1,2011,10,21,Friday,4
C572275,22423,REGENCY CAKESTAND 3 TIER,-1,10/23/2011 09:42,12.75,12572,Germany,-12.75,12.75,CANCELLATION,0,1,0,0,0,1,2011,10,23,Sunday,4
C572275,71279,PINK GLASS CANDLEHOLDER,-1,10/23/2011 09:42,2.95,12572,Germany,-2.95,2.95,CANCELLATION,0,1,0,0,0,1,2011,10,23,Sunday,4
