customer_id,country,total_spend,order_count,units_purchased,average_order_value,first_purchase,last_purchase,recency,frequency,monetary_value,r_score,f_score,m_score,rfm_score,rfm_segment,retention_action
17590,United Kingdom,1468.02,3,822.0,489.34,2011-10-30 14:05,2011-12-07 12:55,1,3,1468.02,5,4,4,544,Champions,Nurture and recommend next purchase
15054,United Kingdom,302.1,2,198.0,151.05,2011-10-30 14:33,2011-11-27 15:02,11,2,302.1,4,3,2,432,Growing customers,Nurture and recommend next purchase
14158,United Kingdom,507.66,1,781.0,507.66,2011-10-30 15:08,2011-10-30 15:08,39,1,507.66,3,2,3,323,Growing customers,Nurture and recommend next purchase
15385,United Kingdom,316.88,1,161.0,316.88,2011-10-30 15:11,2011-10-30 15:11,39,1,316.88,3,2,2,322,Growing customers,Nurture and recommend next purchase
16506,United Kingdom,90.3,2,42.0,45.15,2011-10-30 15:50,2011-11-20 12:17,19,2,90.3,4,3,1,431,Growing customers,Nurture and recommend next purchase
13822,United Kingdom,632.0,2,611.0,316.0,2011-10-30 15:55,2011-12-04 12:13,5,2,632.0,5,3,3,533,Loyal customers,Nurture and recommend next purchase
18067,United Kingdom,396.33,1,189.0,396.33,2011-10-30 15:58,2011-10-30 15:58,39,1,396.33,3,2,2,322,Growing customers,Nurture and recommend next purchase
16190,United Kingdom,215.08,1,88.0,215.08,2011-10-30 15:59,2011-10-30 15:59,39,1,215.08,3,2,1,321,Growing customers,Nurture and recommend next purchase
15444,United Kingdom,1411.21,2,759.0,705.61,2011-10-30 16:12,2011-11-30 17:37,8,2,1411.21,5,3,4,534,Loyal customers,Nurture and recommend next purchase
13607,United Kingdom,675.51,1,288.0,675.51,2011-10-30 16:17,2011-10-30 16:17,39,1,675.51,3,2,3,323,Growing customers,Nurture and recommend next purchase
12581,Germany,197.71,1,161.0,197.71,2011-10-31 08:56,2011-10-31 08:56,39,1,197.71,3,2,1,321,Growing customers,Nurture and recommend next purchase
15360,United Kingdom,427.93,1,223.0,427.93,2011-10-31 09:35,2011-10-31 09:35,39,1,427.93,3,2,2,322,Growing customers,Nurture and recommend next purchase
13103,United Kingdom,243.94,1,82.0,243.94,2011-10-31 09:38,2011-10-31 09:38,39,1,243.94,3,2,2,322,Growing customers,Nurture and recommend next purchase
15667,United Kingdom,301.32,1,240.0,301.32,2011-10-31 10:56,2011-10-31 10:56,39,1,301.32,3,2,2,322,Growing customers,Nurture and recommend next purchase
13651,United Kingdom,94.2,2,33.0,47.1,2011-10-31 12:11,2011-11-04 14:59,34,2,94.2,3,3,1,331,Growing customers,Nurture and recommend next purchase
12552,Italy,437.82,2,88.0,218.91,2011-10-31 12:11,2011-11-01 10:02,38,2,437.82,3,3,2,332,Growing customers,Nurture and recommend next purchase
16127,United Kingdom,656.25,1,323.0,656.25,2011-10-31 13:58,2011-10-31 13:58,38,1,656.25,3,2,3,323,Growing customers,Nurture and recommend next purchase
12588,Finland,214.9,1,53.0,214.9,2011-10-31 15:01,2011-10-31 15:01,38,1,214.9,3,2,1,321,Growing customers,Nurture and recommend next purchase
15977,United Kingdom,1054.73,2,1016.0,527.37,2011-10-31 16:24,2011-11-22 13:29,16,2,1054.73,4,3,4,434,Loyal customers,Nurture and recommend next purchase
13697,United Kingdom,151.3,1,177.0,151.3,2011-11-01 09:14,2011-11-01 09:14,38,1,151.3,3,2,1,321,Growing customers,Nurture and recommend next purchase
14345,United Kingdom,108.98,1,50.0,108.98,2011-11-01 09:51,2011-11-01 09:51,38,1,108.98,3,2,1,321,Growing customers,Nurture and recommend next purchase
17503,United Kingdom,558.96,2,486.0,279.48,2011-11-01 11:12,2011-12-07 09:18,2,2,558.96,5,3,3,533,Loyal customers,Nurture and recommend next purchase
16830,United Kingdom,325.91,1,264.0,325.91,2011-11-01 11:35,2011-11-01 11:35,38,1,325.91,3,2,2,322,Growing customers,Nurture and recommend next purchase
17495,United Kingdom,497.56,2,229.0,248.78,2011-11-01 12:06,2011-12-02 12:08,7,2,497.56,5,3,3,533,Loyal customers,Nurture and recommend next purchase
12491,France,460.4,1,260.0,460.4,2011-11-01 12:18,2011-11-01 12:18,38,1,460.4,3,2,2,322,Growing customers,Nurture and recommend next purchase
14485,United Kingdom,162.8,1,70.0,162.8,2011-11-01 12:25,2011-11-01 12:25,38,1,162.8,3,2,1,321,Growing customers,Nurture and recommend next purchase
13868,United Kingdom,3192.54,2,1964.0,1596.27,2011-11-01 12:45,2011-12-02 16:32,6,2,3192.54,5,3,5,535,Champions,Nurture and recommend next purchase
15423,United Kingdom,43.5,1,101.0,43.5,2011-11-01 14:01,2011-11-01 14:01,37,1,43.5,3,2,1,321,Growing customers,Nurture and recommend next purchase
17668,United Kingdom,347.75,2,93.0,173.88,2011-11-01 14:45,2011-12-08 13:25,0,2,347.75,5,3,2,532,Loyal customers,Nurture and recommend next purchase
16971,United Kingdom,232.21,1,72.0,232.21,2011-11-01 15:06,2011-12-07 09:15,2,1,232.21,5,2,1,521,Growing customers,Nurture and recommend next purchase
16352,United Kingdom,494.44,2,300.0,247.22,2011-11-02 08:44,2011-11-22 10:32,17,2,494.44,4,3,3,433,Loyal customers,Nurture and recommend next purchase
16884,United Kingdom,429.84,2,320.0,214.92,2011-11-02 10:16,2011-11-02 11:52,37,2,429.84,3,3,2,332,Growing customers,Nurture and recommend next purchase
15830,United Kingdom,547.7,1,415.0,547.7,2011-11-02 10:40,2011-11-10 13:35,28,1,547.7,4,2,3,423,Growing customers,Nurture and recommend next purchase
14216,United Kingdom,1839.3,4,594.0,459.82,2011-11-02 10:51,2011-12-06 14:56,2,4,1839.3,5,4,4,544,Champions,Nurture and recommend next purchase
15275,United Kingdom,609.19,1,498.0,609.19,2011-11-02 11:20,2011-11-08 17:54,30,1,609.19,4,2,3,423,Growing customers,Nurture and recommend next purchase
16790,United Kingdom,1520.12,6,898.0,253.35,2011-11-02 11:23,2011-12-06 11:53,3,6,1520.12,5,5,4,554,Champions,Nurture and recommend next purchase
15576,United Kingdom,921.37,1,394.0,921.37,2011-11-02 12:03,2011-11-02 12:03,37,1,921.37,3,2,4,324,Growing customers,Nurture and recommend next purchase
18105,United Kingdom,113.48,1,46.0,113.48,2011-11-02 12:04,2011-11-02 12:04,37,1,113.48,3,2,1,321,Growing customers,Nurture and recommend next purchase
18164,United Kingdom,394.7,1,184.0,394.7,2011-11-02 12:56,2011-11-08 17:49,30,1,394.7,4,2,2,422,Growing customers,Nurture and recommend next purchase
14974,United Kingdom,89.94,1,37.0,89.94,2011-11-02 13:01,2011-11-02 13:01,36,1,89.94,3,2,1,321,Growing customers,Nurture and recommend next purchase
17947,United Kingdom,176.68,1,168.0,176.68,2011-11-02 13:05,2011-11-02 13:05,36,1,176.68,3,2,1,321,Growing customers,Nurture and recommend next purchase
13318,United Kingdom,640.76,3,304.0,213.59,2011-11-02 13:26,2011-12-08 18:51,0,3,640.76,5,4,3,543,Loyal customers,Nurture and recommend next purchase
18104,United Kingdom,754.64,1,362.0,754.64,2011-11-02 14:07,2011-11-02 14:07,36,1,754.64,3,2,3,323,Growing customers,Nurture and recommend next purchase
13271,United Kingdom,172.37,1,240.0,172.37,2011-11-02 14:31,2011-11-02 14:43,36,1,172.37,3,2,1,321,Growing customers,Nurture and recommend next purchase
17595,United Kingdom,386.69,2,228.0,193.34,2011-11-02 16:19,2011-11-27 16:08,11,2,386.69,4,3,2,432,Growing customers,Nurture and recommend next purchase
14528,United Kingdom,364.22,1,278.0,364.22,2011-11-02 17:09,2011-11-02 17:09,36,1,364.22,3,2,2,322,Growing customers,Nurture and recommend next purchase
17432,United Kingdom,365.76,2,207.0,182.88,2011-11-02 17:30,2011-11-21 17:33,17,2,365.76,4,3,2,432,Growing customers,Nurture and recommend next purchase
16337,United Kingdom,151.05,1,87.0,151.05,2011-11-03 10:03,2011-11-03 10:03,36,1,151.05,3,2,1,321,Growing customers,Nurture and recommend next purchase
14098,United Kingdom,147.35,1,104.0,147.35,2011-11-03 10:13,2011-11-03 10:13,36,1,147.35,3,2,1,321,Growing customers,Nurture and recommend next purchase
15551,United Kingdom,436.06,1,218.0,436.06,2011-11-03 12:37,2011-11-03 12:37,36,1,436.06,3,2,2,322,Growing customers,Nurture and recommend next purchase
16347,United Kingdom,847.45,2,341.0,423.73,2011-11-03 13:01,2011-11-28 13:14,10,2,847.45,4,3,3,433,Loyal customers,Nurture and recommend next purchase
13721,United Kingdom,524.14,1,316.0,524.14,2011-11-03 14:05,2011-11-03 14:05,35,1,524.14,3,2,3,323,Growing customers,Nurture and recommend next purchase
16322,United Kingdom,326.75,2,231.0,163.38,2011-11-03 14:33,2011-12-08 15:41,0,2,326.75,5,3,2,532,Loyal customers,Nurture and recommend next purchase
17403,United Kingdom,263.92,1,111.0,263.92,2011-11-03 15:18,2011-11-03 15:18,35,1,263.92,3,2,2,322,Growing customers,Nurture and recommend next purchase
16914,United Kingdom,183.76,1,112.0,183.76,2011-11-03 15:27,2011-11-03 15:27,35,1,183.76,3,2,1,321,Growing customers,Nurture and recommend next purchase
16602,United Kingdom,494.73,1,336.0,494.73,2011-11-03 15:54,2011-11-08 16:18,30,1,494.73,4,2,3,423,Growing customers,Nurture and recommend next purchase
12544,Spain,355.7,1,136.0,355.7,2011-11-03 16:15,2011-11-10 11:12,29,1,355.7,4,2,2,422,Growing customers,Nurture and recommend next purchase
13914,United Kingdom,613.95,2,380.0,306.98,2011-11-03 16:28,2011-12-06 10:54,3,2,613.95,5,3,3,533,Loyal customers,Nurture and recommend next purchase
13467,United Kingdom,1071.91,2,580.0,535.96,2011-11-03 16:56,2011-11-29 10:01,10,2,1071.91,4,3,4,434,Loyal customers,Nurture and recommend next purchase
17221,United Kingdom,334.48,2,287.0,167.24,2011-11-03 17:39,2011-12-02 13:35,6,2,334.48,5,3,2,532,Loyal customers,Nurture and recommend next purchase
17078,United Kingdom,378.2,2,788.0,189.1,2011-11-03 18:49,2011-11-03 19:17,35,2,378.2,3,3,2,332,Growing customers,Nurture and recommend next purchase
13447,United Kingdom,1104.23,3,584.0,368.08,2011-11-04 10:10,2011-11-16 13:38,22,3,1104.23,4,4,4,444,Loyal customers,Nurture and recommend next purchase
15010,United Kingdom,308.94,1,184.0,308.94,2011-11-04 12:42,2011-11-04 12:42,35,1,308.94,3,2,2,322,Growing customers,Nurture and recommend next purchase
18022,United Kingdom,612.72,1,703.0,612.72,2011-11-04 12:45,2011-11-04 12:45,35,1,612.72,3,2,3,323,Growing customers,Nurture and recommend next purchase
16318,United Kingdom,328.15,1,199.0,328.15,2011-11-04 13:05,2011-11-04 13:05,34,1,328.15,3,2,2,322,Growing customers,Nurture and recommend next purchase
17274,United Kingdom,107.82,1,77.0,107.82,2011-11-04 13:16,2011-11-04 13:16,34,1,107.82,3,2,1,321,Growing customers,Nurture and recommend next purchase
15597,United Kingdom,315.72,1,279.0,315.72,2011-11-04 13:26,2011-11-10 11:46,29,1,315.72,4,2,2,422,Growing customers,Nurture and recommend next purchase
17233,United Kingdom,190.88,1,131.0,190.88,2011-11-04 14:06,2011-11-04 14:06,34,1,190.88,3,2,1,321,Growing customers,Nurture and recommend next purchase
16887,United Kingdom,192.33,1,156.0,192.33,2011-11-04 14:07,2011-11-04 14:07,34,1,192.33,3,2,1,321,Growing customers,Nurture and recommend next purchase
13938,United Kingdom,71.66,1,70.0,71.66,2011-11-04 14:37,2011-11-04 14:37,34,1,71.66,3,2,1,321,Growing customers,Nurture and recommend next purchase
17084,United Kingdom,2747.99,2,1702.0,1373.99,2011-11-04 14:49,2011-11-04 14:54,34,2,2747.99,3,3,5,335,Loyal customers,Nurture and recommend next purchase
14882,United Kingdom,589.7,2,158.0,294.85,2011-11-06 10:15,2011-11-13 12:47,26,2,589.7,4,3,3,433,Loyal customers,Nurture and recommend next purchase
15017,United Kingdom,125.58,1,63.0,125.58,2011-11-06 10:33,2011-11-06 10:33,33,1,125.58,3,2,1,321,Growing customers,Nurture and recommend next purchase
12882,United Kingdom,1463.04,2,246.0,731.52,2011-11-06 11:22,2011-11-30 16:18,8,2,1463.04,5,3,4,534,Loyal customers,Nurture and recommend next purchase
17387,United Kingdom,746.81,2,522.0,373.4,2011-11-06 11:25,2011-11-20 11:00,19,2,746.81,4,3,3,433,Loyal customers,Nurture and recommend next purchase
13727,United Kingdom,333.48,2,162.0,166.74,2011-11-06 12:16,2011-11-11 09:46,28,2,333.48,4,3,2,432,Growing customers,Nurture and recommend next purchase
13532,United Kingdom,210.31,1,129.0,210.31,2011-11-06 12:25,2011-11-06 12:25,33,1,210.31,3,2,1,321,Growing customers,Nurture and recommend next purchase
16445,United Kingdom,230.51,1,111.0,230.51,2011-11-06 12:32,2011-11-06 12:32,33,1,230.51,3,2,1,321,Growing customers,Nurture and recommend next purchase
15156,United Kingdom,961.49,3,597.0,320.5,2011-11-06 12:41,2011-12-08 18:22,0,3,961.49,5,4,4,544,Champions,Nurture and recommend next purchase
16372,United Kingdom,355.73,2,158.0,177.87,2011-11-06 12:50,2011-11-06 13:08,32,2,355.73,3,3,2,332,Growing customers,Nurture and recommend next purchase
17608,United Kingdom,191.99,2,229.0,96.0,2011-11-06 13:00,2011-11-06 13:06,32,2,191.99,3,3,1,331,Growing customers,Nurture and recommend next purchase
12638,Sweden,671.69,1,577.0,671.69,2011-11-06 13:11,2011-11-06 13:11,32,1,671.69,3,2,3,323,Growing customers,Nurture and recommend next purchase
14174,United Kingdom,134.46,1,94.0,134.46,2011-11-06 13:17,2011-11-06 13:17,32,1,134.46,3,2,1,321,Growing customers,Nurture and recommend next purchase
14039,United Kingdom,152.2,1,92.0,152.2,2011-11-06 13:48,2011-11-06 13:48,32,1,152.2,3,2,1,321,Growing customers,Nurture and recommend next purchase
13040,United Kingdom,676.99,2,355.0,338.5,2011-11-06 13:53,2011-12-01 10:38,8,2,676.99,5,3,3,533,Loyal customers,Nurture and recommend next purchase
15883,United Kingdom,396.48,2,223.0,198.24,2011-11-06 14:50,2011-12-07 17:05,1,2,396.48,5,3,2,532,Loyal customers,Nurture and recommend next purchase
14664,United Kingdom,636.24,2,465.0,318.12,2011-11-06 14:56,2011-11-20 10:59,19,2,636.24,4,3,3,433,Loyal customers,Nurture and recommend next purchase
15526,United Kingdom,148.44,2,24.0,74.22,2011-11-06 15:01,2011-11-06 15:04,32,2,148.44,3,3,1,331,Growing customers,Nurture and recommend next purchase
17831,United Kingdom,35.4,1,12.0,35.4,2011-11-06 15:09,2011-11-06 15:09,32,1,35.4,3,2,1,321,Growing customers,Nurture and recommend next purchase
15025,United Kingdom,361.96,1,184.0,361.96,2011-11-06 15:20,2011-11-06 15:20,32,1,361.96,3,2,2,322,Growing customers,Nurture and recommend next purchase
12357,Switzerland,6207.67,1,2708.0,6207.67,2011-11-06 16:07,2011-11-06 16:07,32,1,6207.67,3,2,5,325,Loyal customers,Nurture and recommend next purchase
17761,United Kingdom,712.78,1,398.0,712.78,2011-11-07 10:23,2011-11-07 10:23,32,1,712.78,3,2,3,323,Growing customers,Nurture and recommend next purchase
15870,United Kingdom,351.44,1,333.0,351.44,2011-11-07 10:58,2011-11-07 10:58,32,1,351.44,3,2,2,322,Growing customers,Nurture and recommend next purchase
14080,United Kingdom,45.6,1,48.0,45.6,2011-11-07 11:09,2011-11-07 11:09,32,1,45.6,3,2,1,321,Growing customers,Nurture and recommend next purchase
17623,United Kingdom,527.05,1,265.0,527.05,2011-11-07 11:32,2011-11-07 11:32,32,1,527.05,3,2,3,323,Growing customers,Nurture and recommend next purchase
13673,United Kingdom,387.44,2,114.0,193.72,2011-11-07 15:40,2011-11-21 12:11,18,2,387.44,4,3,2,432,Growing customers,Nurture and recommend next purchase
14073,United Kingdom,139.54,1,130.0,139.54,2011-11-07 15:49,2011-11-18 16:14,20,1,139.54,4,2,1,421,Growing customers,Nurture and recommend next purchase
16070,United Kingdom,852.15,2,457.0,426.07,2011-11-07 16:36,2011-11-17 15:50,21,2,852.15,4,3,3,433,Loyal customers,Nurture and recommend next purchase
13066,United Kingdom,430.9,2,322.0,215.45,2011-11-07 17:06,2011-11-15 13:39,23,2,430.9,4,3,2,432,Growing customers,Nurture and recommend next purchase
14929,United Kingdom,223.88,1,136.0,223.88,2011-11-07 17:21,2011-11-07 17:21,31,1,223.88,3,2,1,321,Growing customers,Nurture and recommend next purchase
13710,United Kingdom,180.48,1,176.0,180.48,2011-11-08 08:16,2011-11-08 08:16,31,1,180.48,3,2,1,321,Growing customers,Nurture and recommend next purchase
16732,United Kingdom,603.75,1,317.0,603.75,2011-11-08 09:54,2011-11-08 09:54,31,1,603.75,3,2,3,323,Growing customers,Nurture and recommend next purchase
14140,United Kingdom,920.05,2,811.0,460.02,2011-11-08 11:20,2011-12-06 09:05,3,2,920.05,5,3,4,534,Loyal customers,Nurture and recommend next purchase
17219,United Kingdom,114.23,1,89.0,114.23,2011-11-08 11:25,2011-11-08 11:25,31,1,114.23,3,2,1,321,Growing customers,Nurture and recommend next purchase
16505,United Kingdom,777.6,1,576.0,777.6,2011-11-08 12:14,2011-11-08 12:14,31,1,777.6,3,2,3,323,Growing customers,Nurture and recommend next purchase
15957,United Kingdom,428.89,1,211.0,428.89,2011-11-08 12:14,2011-11-08 12:14,31,1,428.89,3,2,2,322,Growing customers,Nurture and recommend next purchase
18123,United Kingdom,574.44,2,582.0,287.22,2011-11-08 13:31,2011-11-15 14:23,23,2,574.44,4,3,3,433,Loyal customers,Nurture and recommend next purchase
15043,United Kingdom,537.0,1,300.0,537.0,2011-11-08 14:26,2011-11-08 14:26,30,1,537.0,4,2,3,423,Growing customers,Nurture and recommend next purchase
17313,United Kingdom,2288.13,1,1402.0,2288.13,2011-11-08 15:45,2011-11-22 09:23,17,1,2288.13,4,2,5,425,Loyal customers,Nurture and recommend next purchase
18216,United Kingdom,481.75,1,200.0,481.75,2011-11-08 16:55,2011-11-08 16:55,30,1,481.75,4,2,3,423,Growing customers,Nurture and recommend next purchase
17022,United Kingdom,71.0,1,108.0,71.0,2011-11-08 17:09,2011-11-08 17:09,30,1,71.0,4,2,1,421,Growing customers,Nurture and recommend next purchase
15153,United Kingdom,329.25,1,198.0,329.25,2011-11-08 17:09,2011-11-08 17:09,30,1,329.25,4,2,2,422,Growing customers,Nurture and recommend next purchase
16759,United Kingdom,772.84,3,609.0,257.61,2011-11-09 09:06,2011-12-02 12:42,7,3,772.84,5,4,3,543,Loyal customers,Nurture and recommend next purchase
16751,United Kingdom,1764.72,1,1031.0,1764.72,2011-11-09 10:48,2011-11-09 10:48,30,1,1764.72,4,2,4,424,Loyal customers,Nurture and recommend next purchase
12893,United Kingdom,176.55,1,90.0,176.55,2011-11-09 12:34,2011-11-09 12:34,30,1,176.55,4,2,1,421,Growing customers,Nurture and recommend next purchase
14836,United Kingdom,102.45,3,45.0,34.15,2011-11-09 13:26,2011-11-29 16:45,9,3,102.45,5,4,1,541,Loyal customers,Nurture and recommend next purchase
17011,United Kingdom,270.9,1,186.0,270.9,2011-11-09 13:30,2011-11-09 13:30,29,1,270.9,4,2,2,422,Growing customers,Nurture and recommend next purchase
12532,France,349.83,1,153.0,349.83,2011-11-09 13:47,2011-11-09 13:47,29,1,349.83,4,2,2,422,Growing customers,Nurture and recommend next purchase
17038,United Kingdom,112.4,1,28.0,112.4,2011-11-09 13:50,2011-11-09 13:50,29,1,112.4,4,2,1,421,Growing customers,Nurture and recommend next purchase
14968,United Kingdom,147.59,1,127.0,147.59,2011-11-09 13:58,2011-11-09 13:58,29,1,147.59,4,2,1,421,Growing customers,Nurture and recommend next purchase
12504,Germany,114.0,2,90.0,57.0,2011-11-09 14:56,2011-11-21 16:02,17,2,114.0,4,3,1,431,Growing customers,Nurture and recommend next purchase
16516,United Kingdom,101.7,1,58.0,101.7,2011-11-09 14:59,2011-11-09 14:59,29,1,101.7,4,2,1,421,Growing customers,Nurture and recommend next purchase
13522,United Kingdom,125.8,1,44.0,125.8,2011-11-09 15:11,2011-11-09 15:11,29,1,125.8,4,2,1,421,Growing customers,Nurture and recommend next purchase
15986,United Kingdom,168.12,1,268.0,168.12,2011-11-09 15:17,2011-11-09 15:17,29,1,168.12,4,2,1,421,Growing customers,Nurture and recommend next purchase
13992,United Kingdom,76.8,1,64.0,76.8,2011-11-09 15:23,2011-11-09 15:23,29,1,76.8,4,2,1,421,Growing customers,Nurture and recommend next purchase
14354,United Kingdom,163.62,2,210.0,81.81,2011-11-09 15:36,2011-12-04 11:32,5,2,163.62,5,3,1,531,Growing customers,Nurture and recommend next purchase
16986,United Kingdom,1873.2,2,1040.0,936.6,2011-11-09 15:52,2011-11-10 11:55,29,2,1873.2,4,3,4,434,Loyal customers,Nurture and recommend next purchase
16953,United Kingdom,20.8,1,10.0,20.8,2011-11-09 15:54,2011-11-09 15:54,29,1,20.8,4,2,1,421,Growing customers,Nurture and recommend next purchase
18274,United Kingdom,0.0,1,88.0,0.0,2011-11-09 17:03,2011-11-22 10:18,17,1,0.0,4,2,1,421,Growing customers,Nurture and recommend next purchase
15450,United Kingdom,429.84,1,376.0,429.84,2011-11-09 17:11,2011-11-09 17:11,29,1,429.84,4,2,2,422,Growing customers,Nurture and recommend next purchase
15531,United Kingdom,1972.39,2,1085.0,986.2,2011-11-09 17:47,2011-12-01 18:43,7,2,1972.39,5,3,4,534,Loyal customers,Nurture and recommend next purchase
17500,United Kingdom,1138.0,3,17.0,379.33,2011-11-10 09:08,2011-11-22 14:25,16,3,1138.0,4,4,4,444,Loyal customers,Nurture and recommend next purchase
17197,United Kingdom,1013.01,1,191.0,1013.01,2011-11-10 10:32,2011-11-10 10:32,29,1,1013.01,4,2,4,424,Loyal customers,Nurture and recommend next purchase
16025,United Kingdom,439.66,1,338.0,439.66,2011-11-10 11:45,2011-11-10 11:45,29,1,439.66,4,2,2,422,Growing customers,Nurture and recommend next purchase
12659,France,91.68,1,105.0,91.68,2011-11-10 11:53,2011-11-10 11:53,29,1,91.68,4,2,1,421,Growing customers,Nurture and recommend next purchase
17461,United Kingdom,735.82,3,770.0,245.27,2011-11-10 12:01,2011-11-17 10:21,22,3,735.82,4,4,3,443,Loyal customers,Nurture and recommend next purchase
17791,United Kingdom,106.1,1,46.0,106.1,2011-11-10 12:09,2011-11-10 12:09,29,1,106.1,4,2,1,421,Growing customers,Nurture and recommend next purchase
15463,United Kingdom,126.14,1,106.0,126.14,2011-11-10 12:57,2011-11-10 12:57,28,1,126.14,4,2,1,421,Growing customers,Nurture and recommend next purchase
17977,United Kingdom,288.14,1,342.0,288.14,2011-11-10 13:28,2011-11-10 13:28,28,1,288.14,4,2,2,422,Growing customers,Nurture and recommend next purchase
12617,France,352.98,1,210.0,352.98,2011-11-10 14:39,2011-11-10 14:39,28,1,352.98,4,2,2,422,Growing customers,Nurture and recommend next purchase
14863,United Kingdom,266.76,1,132.0,266.76,2011-11-10 15:04,2011-11-10 15:04,28,1,266.76,4,2,2,422,Growing customers,Nurture and recommend next purchase
16903,United Kingdom,363.2,1,247.0,363.2,2011-11-10 15:32,2011-11-10 15:32,28,1,363.2,4,2,2,422,Growing customers,Nurture and recommend next purchase
12508,France,397.88,2,271.0,198.94,2011-11-10 16:27,2011-11-13 15:37,25,2,397.88,4,3,2,432,Growing customers,Nurture and recommend next purchase
17502,United Kingdom,689.1,4,376.0,172.28,2011-11-10 16:39,2011-11-30 13:13,8,4,689.1,5,4,3,543,Loyal customers,Nurture and recommend next purchase
12538,Spain,363.95,1,191.0,363.95,2011-11-10 17:16,2011-11-10 17:16,28,1,363.95,4,2,2,422,Growing customers,Nurture and recommend next purchase
17901,United Kingdom,110.38,1,24.0,110.38,2011-11-10 17:29,2011-11-10 17:29,28,1,110.38,4,2,1,421,Growing customers,Nurture and recommend next purchase
14789,United Kingdom,197.64,1,116.0,197.64,2011-11-11 08:59,2011-11-11 08:59,28,1,197.64,4,2,1,421,Growing customers,Nurture and recommend next purchase
18209,United Kingdom,139.1,1,58.0,139.1,2011-11-11 12:07,2011-11-11 12:07,28,1,139.1,4,2,1,421,Growing customers,Nurture and recommend next purchase
12985,United Kingdom,1215.62,2,1533.0,607.81,2011-11-11 12:44,2011-12-09 10:46,0,2,1215.62,5,3,4,534,Loyal customers,Nurture and recommend next purchase
15557,United Kingdom,468.91,1,213.0,468.91,2011-11-11 12:46,2011-11-11 12:46,28,1,468.91,4,2,3,423,Growing customers,Nurture and recommend next purchase
16433,United Kingdom,184.26,1,106.0,184.26,2011-11-11 14:09,2011-11-11 14:09,27,1,184.26,4,2,1,421,Growing customers,Nurture and recommend next purchase
15692,United Kingdom,191.04,1,138.0,191.04,2011-11-11 14:12,2011-11-11 14:12,27,1,191.04,4,2,1,421,Growing customers,Nurture and recommend next purchase
17052,United Kingdom,399.09,1,251.0,399.09,2011-11-11 14:50,2011-11-11 14:50,27,1,399.09,4,2,2,422,Growing customers,Nurture and recommend next purchase
16368,United Kingdom,479.91,2,251.0,239.95,2011-11-11 15:08,2011-12-07 13:12,1,2,479.91,5,3,3,533,Loyal customers,Nurture and recommend next purchase
18014,United Kingdom,162.22,1,66.0,162.22,2011-11-11 15:28,2011-11-11 15:28,27,1,162.22,4,2,1,421,Growing customers,Nurture and recommend next purchase
13732,United Kingdom,491.86,1,498.0,491.86,2011-11-11 15:49,2011-11-11 15:49,27,1,491.86,4,2,3,423,Growing customers,Nurture and recommend next purchase
13091,United Kingdom,319.82,1,466.0,319.82,2011-11-11 15:54,2011-11-18 16:48,20,1,319.82,4,2,2,422,Growing customers,Nurture and recommend next purchase
14661,United Kingdom,107.95,1,35.0,107.95,2011-11-13 11:51,2011-11-13 11:51,26,1,107.95,4,2,1,421,Growing customers,Nurture and recommend next purchase
13170,United Kingdom,108.81,1,141.0,108.81,2011-11-13 12:19,2011-11-13 12:19,26,1,108.81,4,2,1,421,Growing customers,Nurture and recommend next purchase
15654,United Kingdom,922.53,2,475.0,461.26,2011-11-13 15:15,2011-11-30 13:08,8,2,922.53,5,3,4,534,Loyal customers,Nurture and recommend next purchase
13146,United Kingdom,228.91,1,154.0,228.91,2011-11-13 15:29,2011-11-13 15:29,25,1,228.91,4,2,1,421,Growing customers,Nurture and recommend next purchase
14788,United Kingdom,679.44,2,421.0,339.72,2011-11-13 15:52,2011-12-02 17:06,6,2,679.44,5,3,3,533,Loyal customers,Nurture and recommend next purchase
13603,United Kingdom,164.34,1,164.0,164.34,2011-11-13 15:57,2011-11-13 15:57,25,1,164.34,4,2,1,421,Growing customers,Nurture and recommend next purchase
14382,United Kingdom,615.49,1,1231.0,615.49,2011-11-13 16:18,2011-11-13 16:18,25,1,615.49,4,2,3,423,Growing customers,Nurture and recommend next purchase
16720,United Kingdom,152.95,1,180.0,152.95,2011-11-13 16:22,2011-11-13 16:22,25,1,152.95,4,2,1,421,Growing customers,Nurture and recommend next purchase
14904,United Kingdom,1025.44,2,1985.0,512.72,2011-11-14 09:13,2011-12-07 12:55,1,2,1025.44,5,3,4,534,Loyal customers,Nurture and recommend next purchase
14494,United Kingdom,139.56,1,92.0,139.56,2011-11-14 09:21,2011-11-14 09:21,25,1,139.56,4,2,1,421,Growing customers,Nurture and recommend next purchase
14902,United Kingdom,314.11,1,218.0,314.11,2011-11-14 10:34,2011-11-18 17:09,20,1,314.11,4,2,2,422,Growing customers,Nurture and recommend next purchase
16936,United Kingdom,261.9,1,171.0,261.9,2011-11-14 11:04,2011-11-14 11:04,25,1,261.9,4,2,2,422,Growing customers,Nurture and recommend next purchase
12938,United Kingdom,114.14,1,140.0,114.14,2011-11-14 11:21,2011-11-14 11:21,25,1,114.14,4,2,1,421,Growing customers,Nurture and recommend next purchase
15168,United Kingdom,106.56,1,52.0,106.56,2011-11-14 11:26,2011-11-14 11:26,25,1,106.56,4,2,1,421,Growing customers,Nurture and recommend next purchase
