review_id,product_id,user_id,review_date,year,month,star_rating,sentiment,verified_purchase,is_fake_review,review_length_words,has_title,title_word_count,num_images_attached,helpful_votes,total_votes,helpful_ratio,days_since_purchase,reviewer_review_count,is_top_reviewer,is_early_review,exclamation_marks,all_caps_ratio,readability_score,category,price_usd,price_tier,brand_tier
R00081192,P001031,U028557,2024-01-29,2024,1,5,positive,1,0,44,1,10,0,1,1,1.0,11,25,1,0,2,0.026,69.9,Books,40.87,low,premium
R00081193,P004314,U007779,2022-11-26,2022,11,4,positive,1,0,152,1,6,0,9,10,0.9,46,26,1,0,0,0.031,78.0,Toys & Games,14.66,budget,mid
R00081194,P003867,U000170,2024-03-24,2024,3,4,positive,1,0,33,1,3,0,4,5,0.8,10,39,1,0,0,0.071,47.4,Books,4.99,budget,mid
R00081195,P000405,U034244,2024-09-19,2024,9,2,negative,1,0,23,1,11,0,9,11,0.818,8,44,1,0,0,0.076,78.2,Automotive,129.34,high,premium
R00081196,P000734,U009972,2023-12-04,2023,12,2,negative,1,0,21,1,6,4,0,0,0.0,7,39,1,0,0,0.011,49.7,Home & Kitchen,36.51,low,premium
R00081197,P002198,U001179,2021-09-10,2021,9,2,negative,1,0,18,1,5,0,3,3,1.0,12,9,0,0,0,0.061,66.3,Books,25.64,low,budget
R00081198,P001434,U017265,2024-05-05,2024,5,5,positive,0,0,138,1,10,0,6,6,1.0,15,48,1,0,0,0.033,43.5,Electronics,193.89,high,premium
R00081199,P000305,U018696,2024-05-26,2024,5,5,positive,1,0,107,1,3,0,1,1,1.0,7,23,0,0,1,0.063,95.5,Health,229.37,high,budget
R00081200,P004612,U017908,2023-09-23,2023,9,4,positive,1,0,50,0,0,0,2,3,0.667,5,48,1,0,0,0.064,65.2,Clothing,69.69,mid,mid
R00081201,P002747,U004685,2022-06-12,2022,6,2,negative,0,0,103,1,4,0,6,9,0.667,3,10,0,0,0,0.038,56.0,Clothing,45.12,low,budget
R00081202,P003167,U037380,2023-09-23,2023,9,2,negative,1,0,47,0,0,5,2,2,1.0,8,3,0,0,0,0.039,84.0,Electronics,230.23,high,premium
R00081203,P002815,U026546,2023-09-07,2023,9,4,positive,1,0,42,1,6,0,4,4,1.0,8,18,0,0,0,0.072,58.0,Electronics,288.74,premium,mid
R00081204,P000293,U002361,2020-10-02,2020,10,3,neutral,1,0,12,1,3,0,4,6,0.667,6,49,1,0,0,0.072,100.0,Food & Grocery,20.82,low,premium
R00081205,P003203,U005665,2022-12-11,2022,12,4,positive,1,0,22,1,6,0,0,0,0.0,9,48,1,0,0,0.047,88.5,Food & Grocery,12.15,budget,mid
R00081206,P001179,U029847,2024-10-05,2024,10,5,positive,0,0,49,1,6,0,5,5,1.0,15,4,0,0,0,0.017,70.7,Clothing,23.94,low,mid
R00081207,P001860,U035714,2024-02-19,2024,2,3,neutral,0,0,37,1,6,0,2,2,1.0,21,36,1,0,0,0.061,78.2,Clothing,31.51,low,mid
R00081208,P003818,U016269,2024-02-04,2024,2,5,positive,1,0,169,1,11,0,20,26,0.769,124,24,0,0,1,0.005,43.2,Clothing,90.61,mid,mid
R00081209,P003904,U013719,2024-06-13,2024,6,4,positive,1,0,54,0,0,0,102,128,0.797,29,8,0,0,0,0.05,48.8,Books,19.79,budget,mid
R00081210,P004038,U034270,2024-02-17,2024,2,4,positive,0,0,61,1,3,2,1,1,1.0,26,25,1,0,0,0.028,64.6,Health,53.5,mid,budget
R00081211,P001221,U022891,2024-07-16,2024,7,2,negative,0,0,28,1,5,0,2,2,1.0,17,36,1,0,0,0.025,64.9,Electronics,180.17,high,mid
R00081212,P002086,U027492,2021-10-12,2021,10,4,positive,1,0,137,1,5,0,18,21,0.857,8,41,1,0,0,0.013,54.7,Clothing,107.91,high,mid
R00081213,P003417,U003762,2024-04-08,2024,4,3,neutral,1,0,89,1,9,0,1,2,0.5,4,28,1,0,0,0.005,79.6,Sports & Outdoors,38.48,low,premium
R00081214,P003589,U011444,2024-04-05,2024,4,3,neutral,1,0,251,1,11,0,61,72,0.847,12,26,1,0,0,0.039,57.4,Toys & Games,15.88,budget,premium
R00081215,P004119,U013011,2023-11-26,2023,11,1,negative,0,0,91,0,0,0,6,6,1.0,5,18,0,0,0,0.04,71.0,Clothing,17.21,budget,premium
R00081216,P003936,U008441,2024-02-22,2024,2,4,positive,0,0,47,1,10,0,33,37,0.892,2,42,1,0,0,0.019,80.5,Clothing,129.28,high,mid
R00081217,P001329,U027073,2021-01-05,2021,1,2,negative,0,0,62,1,4,0,21,28,0.75,8,35,1,0,0,0.019,71.0,Clothing,28.28,low,mid
R00081218,P004634,U023004,2022-01-05,2022,1,4,positive,1,0,6,1,8,0,0,0,0.0,15,29,1,0,0,0.069,67.9,Clothing,119.12,high,mid
R00081219,P000324,U011428,2024-05-31,2024,5,3,neutral,1,0,42,1,10,0,2,2,1.0,46,47,1,0,0,0.0,85.4,Books,10.27,budget,mid
R00081220,P002122,U030083,2024-01-07,2024,1,3,neutral,1,0,46,1,7,0,17,21,0.81,4,37,1,0,0,0.069,59.5,Electronics,77.01,mid,premium
R00081221,P000939,U007231,2024-05-01,2024,5,5,positive,1,0,99,1,3,0,4,5,0.8,45,32,1,0,0,0.017,65.6,Health,32.34,low,budget
R00081222,P001777,U018291,2024-04-21,2024,4,3,neutral,1,0,75,1,11,0,5,5,1.0,2,25,1,0,0,0.006,87.8,Beauty,63.89,mid,mid
R00081223,P003521,U020347,2020-11-28,2020,11,5,positive,1,0,81,0,0,4,1,1,1.0,19,36,1,0,2,0.046,76.5,Books,28.58,low,premium
R00081224,P001125,U035386,2021-03-06,2021,3,4,positive,1,0,38,1,8,0,2,2,1.0,16,37,1,0,0,0.036,62.8,Home & Kitchen,79.15,mid,budget
R00081225,P004379,U012636,2024-06-24,2024,6,3,neutral,1,0,89,0,0,0,6,7,0.857,6,3,0,0,0,0.06,45.5,Health,61.7,mid,budget
R00081226,P000722,U005980,2024-10-14,2024,10,3,neutral,1,0,51,1,6,0,4,5,0.8,19,17,0,0,0,0.026,76.2,Home & Kitchen,151.6,high,budget
R00081227,P003449,U026051,2024-07-12,2024,7,3,neutral,0,0,47,0,0,0,1,1,1.0,2,36,1,0,0,0.027,59.5,Clothing,51.91,mid,budget
R00081228,P002938,U002929,2021-12-14,2021,12,4,positive,1,0,42,1,8,0,7,9,0.778,12,19,0,0,0,0.001,62.5,Electronics,273.04,premium,premium
R00081229,P000590,U014686,2023-07-11,2023,7,1,negative,1,0,81,1,5,0,0,0,0.0,1,21,0,0,0,0.055,57.4,Electronics,231.23,high,premium
R00081230,P002383,U022416,2022-10-22,2022,10,5,positive,1,0,208,1,9,0,10,12,0.833,6,2,0,0,0,0.057,61.2,Electronics,376.24,premium,mid
R00081231,P004914,U009874,2024-03-18,2024,3,1,negative,1,0,335,1,11,3,5,6,0.833,1,18,0,0,0,0.007,59.8,Food & Grocery,7.36,budget,mid
R00081232,P000782,U037865,2024-04-28,2024,4,5,positive,1,0,139,1,9,0,9,9,1.0,2,16,0,0,0,0.079,84.9,Food & Grocery,27.62,low,budget
R00081233,P002029,U011325,2020-03-13,2020,3,3,neutral,0,0,72,1,11,0,5,6,0.833,2,16,0,0,0,0.018,74.6,Books,18.43,budget,premium
R00081234,P003664,U005726,2021-09-21,2021,9,2,negative,1,0,39,1,4,0,4,4,1.0,7,29,1,0,0,0.02,60.6,Beauty,23.95,low,mid
R00081235,P002593,U017863,2022-01-01,2022,1,1,negative,0,0,181,1,10,0,13,16,0.812,3,38,1,0,0,0.068,86.2,Sports & Outdoors,81.47,mid,mid
R00081236,P000582,U010767,2023-10-09,2023,10,4,positive,1,0,75,0,0,0,26,27,0.963,2,29,1,0,0,0.022,76.2,Books,25.16,low,premium
R00081237,P001768,U018231,2023-03-03,2023,3,2,negative,1,0,83,0,0,0,0,0,0.0,10,40,1,0,0,0.078,44.5,Electronics,115.42,high,mid
R00081238,P002616,U033246,2023-06-12,2023,6,4,positive,0,0,106,0,0,0,5,6,0.833,6,14,0,0,0,0.002,70.5,Books,9.39,budget,mid
R00081239,P000625,U035004,2023-06-27,2023,6,5,positive,1,0,105,1,11,5,33,35,0.943,18,43,1,0,1,0.018,39.7,Automotive,48.04,low,mid
R00081240,P002077,U000667,2023-08-28,2023,8,5,positive,1,0,65,1,11,0,2,2,1.0,14,2,0,0,2,0.026,85.4,Automotive,73.16,mid,budget
R00081241,P002993,U012735,2021-10-18,2021,10,3,neutral,1,0,128,1,10,0,2,2,1.0,20,42,1,0,0,0.069,58.5,Clothing,40.03,low,budget
R00081242,P000350,U002861,2021-02-27,2021,2,5,positive,0,0,51,1,4,2,0,0,0.0,35,5,0,0,2,0.014,72.2,Electronics,230.59,high,budget
R00081243,P000336,U028500,2023-02-06,2023,2,5,positive,1,0,30,1,6,0,16,23,0.696,13,15,0,0,1,0.026,94.3,Sports & Outdoors,89.73,mid,budget
R00081244,P002975,U008518,2020-01-15,2020,1,4,positive,0,0,294,1,5,0,2,2,1.0,86,37,1,1,0,0.075,80.1,Books,6.52,budget,mid
R00081245,P001096,U010785,2023-07-13,2023,7,3,neutral,1,0,17,1,7,0,17,20,0.85,28,14,0,0,0,0.049,50.2,Home & Kitchen,120.31,high,premium
R00081246,P001696,U014862,2023-01-05,2023,1,4,positive,0,0,45,1,11,0,4,4,1.0,61,40,1,0,0,0.08,78.1,Books,13.67,budget,budget
R00081247,P001201,U017403,2024-08-05,2024,8,4,positive,1,0,158,1,6,0,28,34,0.824,4,46,1,0,0,0.038,73.6,Books,7.54,budget,budget
R00081248,P004675,U039494,2023-08-06,2023,8,5,positive,0,0,28,1,11,0,17,17,1.0,26,3,0,0,0,0.016,50.2,Sports & Outdoors,49.16,low,mid
R00081249,P001554,U032716,2021-05-18,2021,5,2,negative,0,0,44,1,10,0,1,1,1.0,27,34,1,0,0,0.078,70.7,Home & Kitchen,48.7,low,mid
R00081250,P002565,U037491,2022-12-22,2022,12,1,negative,1,0,127,1,8,0,18,20,0.9,2,15,0,0,0,0.053,62.6,Sports & Outdoors,33.32,low,mid
R00081251,P001342,U013229,2023-01-31,2023,1,5,positive,1,0,61,1,8,0,4,4,1.0,32,41,1,0,0,0.071,35.0,Toys & Games,78.01,mid,budget
R00081252,P002583,U001813,2023-09-23,2023,9,3,neutral,1,0,59,1,7,4,2,2,1.0,5,22,0,0,0,0.035,71.6,Electronics,168.65,high,premium
R00081253,P004769,U003499,2024-11-03,2024,11,3,neutral,1,0,35,1,4,0,2,2,1.0,11,44,1,0,0,0.013,79.1,Clothing,79.79,mid,mid
R00081254,P000492,U009716,2024-07-18,2024,7,4,positive,1,0,35,1,3,0,16,19,0.842,41,35,1,0,0,0.079,72.2,Sports & Outdoors,101.95,high,premium
R00081255,P003311,U009681,2024-07-29,2024,7,4,positive,1,0,52,1,9,0,1,1,1.0,4,1,0,0,0,0.035,74.4,Food & Grocery,24.81,low,premium
R00081256,P001783,U002022,2024-08-23,2024,8,3,neutral,1,0,23,1,7,0,18,18,1.0,3,9,0,0,0,0.064,55.2,Clothing,195.02,high,premium
R00081257,P002138,U004501,2022-11-20,2022,11,5,positive,0,0,29,1,5,0,18,19,0.947,9,21,0,0,1,0.079,70.2,Toys & Games,77.67,mid,mid
R00081258,P003196,U001317,2020-03-29,2020,3,3,neutral,1,0,36,1,7,0,4,4,1.0,7,6,0,0,0,0.06,71.8,Home & Kitchen,198.57,high,premium
R00081259,P002481,U018607,2023-07-19,2023,7,2,negative,0,0,24,0,0,5,10,10,1.0,15,26,1,0,0,0.04,83.8,Books,26.93,low,budget
R00081260,P004675,U022516,2022-02-11,2022,2,4,positive,1,0,22,1,8,0,11,12,0.917,15,16,0,0,0,0.005,77.1,Sports & Outdoors,49.16,low,mid
R00081261,P004311,U010908,2024-10-20,2024,10,4,positive,0,0,13,1,3,2,6,8,0.75,7,42,1,0,0,0.05,72.4,Books,30.45,low,mid
R00081262,P000029,U010306,2022-12-14,2022,12,5,positive,1,0,90,1,6,0,19,24,0.792,9,27,1,0,1,0.036,68.3,Electronics,103.87,high,mid
R00081263,P000984,U026294,2024-11-26,2024,11,3,neutral,1,0,29,1,4,3,1,1,1.0,1,18,0,0,0,0.068,77.9,Home & Kitchen,29.52,low,mid
R00081264,P000442,U018801,2024-12-15,2024,12,5,positive,1,0,38,1,10,0,45,51,0.882,8,47,1,0,0,0.043,77.4,Electronics,280.67,premium,mid
R00081265,P000404,U006367,2024-08-10,2024,8,3,neutral,1,0,109,1,7,0,2,3,0.667,39,34,1,0,0,0.007,64.3,Electronics,101.85,high,mid
R00081266,P000433,U009651,2023-09-28,2023,9,4,positive,1,0,43,1,3,0,2,2,1.0,5,26,1,0,0,0.064,83.6,Beauty,15.06,budget,budget
R00081267,P002863,U032290,2023-12-21,2023,12,4,positive,0,0,34,1,4,0,6,6,1.0,5,29,1,0,0,0.078,82.9,Clothing,63.27,mid,budget
R00081268,P002373,U000130,2021-11-20,2021,11,1,negative,1,0,109,0,0,0,2,2,1.0,4,15,0,0,0,0.055,79.2,Clothing,33.86,low,budget
R00081269,P003511,U020202,2023-08-29,2023,8,4,positive,0,0,39,1,6,0,4,6,0.667,30,13,0,0,0,0.078,75.0,Food & Grocery,48.8,low,mid
R00081270,P002148,U029328,2024-05-20,2024,5,5,positive,0,0,79,1,6,3,0,0,0.0,5,36,1,0,2,0.065,59.4,Automotive,162.72,high,mid
R00081271,P003420,U000232,2022-09-11,2022,9,4,positive,1,0,100,1,3,0,9,9,1.0,39,5,0,0,0,0.022,70.3,Health,27.92,low,budget
R00081272,P003668,U035141,2020-04-01,2020,4,4,positive,1,0,37,1,6,0,1,1,1.0,1,45,1,0,0,0.002,68.9,Electronics,138.41,high,mid
R00081273,P000551,U010724,2021-01-02,2021,1,4,positive,1,0,62,1,7,0,0,0,0.0,9,3,0,0,0,0.057,57.4,Home & Kitchen,216.98,high,mid
R00081274,P004914,U013840,2022-12-05,2022,12,3,neutral,0,0,46,1,6,0,10,10,1.0,2,8,0,0,0,0.008,84.1,Food & Grocery,7.36,budget,mid
R00081275,P003063,U006438,2023-07-25,2023,7,1,negative,1,0,32,1,5,0,69,85,0.812,23,3,0,0,0,0.02,71.9,Clothing,61.8,mid,mid
R00081276,P004314,U014402,2023-01-03,2023,1,5,positive,1,0,93,1,5,0,0,0,0.0,26,31,1,0,0,0.079,71.9,Toys & Games,14.66,budget,mid
R00081277,P002787,U027011,2022-05-23,2022,5,5,positive,1,1,71,1,8,5,6,8,0.75,65,46,1,0,4,0.357,100.0,Beauty,53.36,mid,budget
R00081278,P004305,U026988,2024-08-21,2024,8,4,positive,1,0,26,0,0,0,5,5,1.0,56,18,0,0,0,0.011,65.4,Electronics,474.6,premium,budget
R00081279,P000126,U032437,2023-03-28,2023,3,4,positive,1,0,66,1,11,0,1,1,1.0,8,43,1,0,0,0.037,66.8,Books,20.72,low,budget
R00081280,P003155,U012618,2020-05-16,2020,5,3,neutral,0,0,84,1,3,0,2,2,1.0,23,33,1,0,0,0.071,94.7,Clothing,50.86,mid,budget
R00081281,P001890,U032399,2023-08-13,2023,8,3,neutral,1,0,65,1,3,0,4,4,1.0,12,13,0,0,0,0.043,67.6,Home & Kitchen,158.92,high,budget
R00081282,P002000,U005820,2021-11-06,2021,11,4,positive,0,0,17,1,4,3,14,16,0.875,7,23,0,0,0,0.072,76.3,Books,18.01,budget,budget
R00081283,P003187,U033398,2022-02-28,2022,2,2,negative,1,0,21,1,11,0,15,19,0.789,7,47,1,0,0,0.072,64.0,Beauty,19.14,budget,premium
R00081284,P004362,U032591,2021-06-19,2021,6,5,positive,1,0,114,1,4,2,2,2,1.0,18,22,0,0,1,0.078,71.7,Books,11.52,budget,budget
R00081285,P004742,U023432,2021-04-28,2021,4,5,positive,1,0,48,1,3,0,6,7,0.857,5,24,0,0,0,0.016,51.8,Clothing,32.3,low,premium
R00081286,P004714,U029274,2020-09-28,2020,9,5,positive,1,0,118,1,4,0,22,27,0.815,9,38,1,0,0,0.015,56.2,Health,50.51,mid,premium
R00081287,P001555,U021594,2023-02-06,2023,2,3,neutral,0,0,43,1,10,5,7,7,1.0,7,17,0,0,0,0.072,57.4,Clothing,113.27,high,budget
R00081288,P002185,U024845,2024-08-25,2024,8,5,positive,1,0,83,1,4,0,1,1,1.0,1,32,1,0,2,0.062,66.5,Books,15.46,budget,mid
R00081289,P000882,U004328,2023-11-10,2023,11,5,positive,1,1,86,1,7,0,2,2,1.0,14,18,0,0,5,0.151,76.5,Sports & Outdoors,276.2,premium,budget
R00081290,P001280,U024871,2023-01-12,2023,1,4,positive,1,0,70,0,0,0,2,2,1.0,2,13,0,0,0,0.024,72.7,Sports & Outdoors,34.94,low,budget
R00081291,P003185,U018739,2023-02-06,2023,2,2,negative,1,0,35,1,3,0,5,5,1.0,32,13,0,0,0,0.079,73.5,Electronics,256.39,premium,budget
R00081292,P002783,U002865,2024-01-17,2024,1,3,neutral,0,0,53,1,9,1,3,4,0.75,8,46,1,0,0,0.066,59.2,Sports & Outdoors,111.64,high,premium
R00081293,P004228,U025578,2024-09-19,2024,9,3,neutral,1,0,98,0,0,0,7,8,0.875,31,23,0,0,0,0.075,64.2,Electronics,252.03,premium,budget
R00081294,P002415,U000787,2022-02-15,2022,2,4,positive,1,0,65,0,0,0,6,7,0.857,12,20,0,0,0,0.014,76.2,Books,22.73,low,mid
R00081295,P000254,U003291,2024-02-12,2024,2,5,positive,1,0,58,1,10,0,0,0,0.0,5,25,1,0,0,0.054,90.0,Clothing,45.35,low,mid
R00081296,P003092,U005894,2022-06-01,2022,6,1,negative,1,0,96,1,11,0,7,7,1.0,18,24,0,0,0,0.021,83.1,Food & Grocery,23.02,low,premium
R00081297,P000682,U019585,2023-08-09,2023,8,1,negative,0,0,118,0,0,0,17,20,0.85,17,27,1,0,0,0.064,69.5,Clothing,119.29,high,budget
R00081298,P002729,U001957,2024-09-08,2024,9,5,positive,1,0,132,0,0,0,9,10,0.9,6,23,0,0,1,0.043,87.1,Home & Kitchen,27.33,low,premium
R00081299,P004350,U021088,2024-07-24,2024,7,4,positive,1,0,19,1,9,0,2,3,0.667,14,38,1,0,0,0.054,58.3,Toys & Games,16.05,budget,premium
R00081300,P002458,U034865,2024-11-21,2024,11,5,positive,1,0,67,1,10,0,14,15,0.933,8,44,1,0,2,0.035,75.1,Electronics,512.02,premium,budget
R00081301,P000287,U028494,2024-12-15,2024,12,2,negative,1,0,64,1,10,0,0,0,0.0,22,21,0,0,0,0.005,74.8,Electronics,121.65,high,budget
R00081302,P002866,U033226,2020-08-09,2020,8,1,negative,0,0,57,1,9,0,36,45,0.8,6,21,0,0,0,0.07,100.0,Electronics,42.07,low,mid
R00081303,P000142,U008340,2024-06-14,2024,6,5,positive,1,0,182,0,0,0,0,0,0.0,15,37,1,0,1,0.058,77.7,Books,11.29,budget,mid
R00081304,P001590,U030142,2023-06-13,2023,6,5,positive,1,0,100,1,10,0,19,24,0.792,15,8,0,0,0,0.064,48.0,Electronics,876.98,premium,budget
R00081305,P000427,U033649,2022-08-07,2022,8,4,positive,1,0,66,1,7,2,4,4,1.0,19,21,0,0,0,0.048,58.9,Clothing,132.82,high,premium
R00081306,P002715,U028923,2024-03-26,2024,3,1,negative,1,0,49,1,8,0,6,7,0.857,21,16,0,0,0,0.003,84.3,Health,29.53,low,mid
R00081307,P004953,U006560,2023-01-25,2023,1,3,neutral,1,0,67,1,3,0,5,5,1.0,5,10,0,0,0,0.009,60.7,Clothing,74.71,mid,premium
R00081308,P001201,U031285,2024-11-22,2024,11,5,positive,1,0,91,0,0,0,2,3,0.667,24,6,0,0,0,0.068,73.0,Books,7.54,budget,budget
R00081309,P002541,U027190,2021-05-07,2021,5,4,positive,1,0,57,1,8,0,0,0,0.0,15,41,1,0,0,0.026,64.7,Books,8.43,budget,mid
R00081310,P002196,U022129,2024-09-29,2024,9,5,positive,0,0,42,1,10,0,20,25,0.8,26,45,1,0,2,0.025,92.2,Toys & Games,65.01,mid,premium
R00081311,P003822,U020100,2023-01-14,2023,1,1,negative,0,0,50,1,11,0,4,4,1.0,11,26,1,0,0,0.03,72.3,Sports & Outdoors,28.26,low,budget
R00081312,P001274,U010344,2022-05-29,2022,5,4,positive,0,0,14,0,0,1,14,14,1.0,7,2,0,0,0,0.016,67.8,Sports & Outdoors,32.02,low,mid
R00081313,P003058,U000056,2021-10-08,2021,10,5,positive,1,0,81,1,5,0,2,2,1.0,23,19,0,0,2,0.065,88.9,Electronics,133.73,high,premium
R00081314,P003246,U011774,2022-12-26,2022,12,5,positive,1,0,101,1,7,0,6,7,0.857,7,20,0,0,1,0.063,56.9,Books,40.72,low,mid
R00081315,P001218,U023706,2024-12-29,2024,12,3,neutral,1,0,75,1,5,0,39,41,0.951,81,17,0,0,0,0.014,49.4,Books,32.62,low,mid
R00081316,P001372,U015717,2022-06-28,2022,6,2,negative,0,0,69,1,9,0,27,28,0.964,16,22,0,0,0,0.017,91.6,Food & Grocery,18.74,budget,budget
R00081317,P004470,U006784,2024-03-27,2024,3,4,positive,1,0,40,1,8,0,5,5,1.0,5,49,1,0,0,0.049,81.8,Clothing,38.08,low,mid
R00081318,P002571,U006271,2023-10-06,2023,10,3,neutral,0,1,51,1,6,0,65,77,0.844,11,19,0,0,5,0.238,71.5,Electronics,185.86,high,mid
R00081319,P004447,U009117,2020-07-14,2020,7,3,neutral,1,0,37,1,8,2,4,4,1.0,9,48,1,0,0,0.005,60.9,Home & Kitchen,150.47,high,premium
R00081320,P003379,U037437,2024-09-21,2024,9,3,neutral,0,0,76,1,4,0,3,3,1.0,7,34,1,0,0,0.063,71.7,Home & Kitchen,35.26,low,budget
R00081321,P000068,U036513,2023-10-02,2023,10,4,positive,1,0,44,1,5,0,6,7,0.857,4,33,1,0,0,0.009,58.1,Clothing,103.31,high,budget
R00081322,P000383,U021332,2020-09-23,2020,9,3,neutral,1,1,48,1,11,0,14,17,0.824,22,43,1,0,6,0.187,92.5,Toys & Games,55.02,mid,mid
R00081323,P001285,U001279,2024-02-12,2024,2,4,positive,1,0,47,1,8,0,2,2,1.0,4,29,1,0,0,0.031,86.7,Food & Grocery,16.52,budget,mid
R00081324,P003073,U016793,2024-12-28,2024,12,2,negative,0,0,66,1,6,2,12,13,0.923,10,48,1,0,0,0.052,94.7,Toys & Games,85.81,mid,premium
R00081325,P000736,U000171,2024-07-30,2024,7,4,positive,0,0,69,1,8,1,2,2,1.0,34,46,1,0,0,0.036,76.0,Beauty,44.47,low,premium
R00081326,P000597,U005060,2024-05-17,2024,5,4,positive,1,0,83,1,4,0,2,2,1.0,13,34,1,0,0,0.04,45.5,Beauty,14.81,budget,premium
R00081327,P000728,U037718,2024-09-30,2024,9,3,neutral,1,0,45,1,11,0,1,1,1.0,4,2,0,0,0,0.031,66.6,Electronics,162.5,high,mid
R00081328,P004237,U008812,2022-09-17,2022,9,2,negative,1,0,21,1,5,0,1,1,1.0,46,35,1,0,0,0.028,79.0,Home & Kitchen,32.57,low,mid
R00081329,P000668,U022230,2021-09-14,2021,9,5,positive,1,1,44,1,4,3,2,2,1.0,9,11,0,0,3,0.158,69.0,Automotive,209.78,high,budget
R00081330,P002067,U039725,2022-07-23,2022,7,5,positive,1,1,113,1,9,0,4,6,0.667,20,34,1,0,3,0.334,68.4,Books,36.97,low,budget
R00081331,P002587,U010331,2023-08-25,2023,8,5,positive,1,0,33,1,5,0,2,2,1.0,23,38,1,0,2,0.047,83.3,Clothing,58.78,mid,budget
R00081332,P001627,U001158,2023-09-30,2023,9,4,positive,1,0,39,1,11,0,2,2,1.0,38,10,0,0,0,0.022,86.3,Home & Kitchen,98.65,mid,budget
R00081333,P002254,U003051,2024-11-22,2024,11,3,neutral,0,0,36,0,0,0,30,34,0.882,24,42,1,0,0,0.078,50.9,Sports & Outdoors,57.97,mid,mid
R00081334,P004653,U021061,2021-04-05,2021,4,1,negative,1,0,45,1,4,0,3,3,1.0,5,5,0,0,0,0.009,56.8,Electronics,73.34,mid,budget
R00081335,P003134,U030355,2024-11-21,2024,11,3,neutral,1,0,35,1,5,0,29,34,0.853,30,9,0,0,0,0.032,45.1,Electronics,202.21,high,budget
R00081336,P004808,U021262,2022-06-06,2022,6,2,negative,1,0,81,1,6,2,1,1,1.0,2,29,1,0,0,0.007,50.3,Sports & Outdoors,78.9,mid,mid
R00081337,P001740,U035585,2024-10-10,2024,10,4,positive,0,0,38,1,11,1,0,0,0.0,11,28,1,0,0,0.037,66.6,Toys & Games,62.07,mid,mid
R00081338,P002223,U030105,2023-10-08,2023,10,3,neutral,1,0,45,1,4,1,6,7,0.857,5,29,1,0,0,0.032,73.9,Home & Kitchen,24.77,low,mid
R00081339,P003504,U004101,2023-02-02,2023,2,4,positive,1,0,85,0,0,0,0,0,0.0,6,17,0,0,0,0.024,93.9,Sports & Outdoors,155.77,high,budget
R00081340,P003013,U031117,2021-05-29,2021,5,1,negative,0,0,110,1,6,0,1,1,1.0,19,19,0,0,0,0.013,70.2,Toys & Games,24.0,low,budget
R00081341,P003871,U037761,2023-02-18,2023,2,5,positive,1,1,31,1,7,0,5,6,0.833,16,16,0,0,6,0.23,50.9,Home & Kitchen,14.78,budget,mid
R00081342,P004209,U031933,2021-10-13,2021,10,1,negative,0,0,81,1,6,5,10,12,0.833,7,16,0,0,0,0.014,100.0,Home & Kitchen,38.61,low,budget
R00081343,P001985,U019434,2022-11-17,2022,11,3,neutral,0,0,98,1,6,1,1,2,0.5,3,11,0,0,0,0.075,55.4,Sports & Outdoors,68.05,mid,budget
R00081344,P000601,U009246,2022-09-22,2022,9,3,neutral,0,0,28,1,10,0,12,12,1.0,2,41,1,0,0,0.061,77.6,Home & Kitchen,30.45,low,premium
R00081345,P002860,U009192,2023-10-27,2023,10,3,neutral,1,0,58,1,5,0,10,12,0.833,21,43,1,0,0,0.051,55.7,Home & Kitchen,54.16,mid,budget
R00081346,P001348,U008050,2024-08-24,2024,8,5,positive,0,1,84,0,0,0,0,0,0.0,4,27,1,0,3,0.152,80.2,Home & Kitchen,54.02,mid,premium
R00081347,P001118,U009095,2022-08-02,2022,8,3,neutral,1,0,27,1,5,2,1,1,1.0,19,44,1,0,0,0.038,47.8,Toys & Games,36.6,low,mid
R00081348,P000585,U036255,2020-05-10,2020,5,4,positive,1,0,120,1,11,0,0,0,0.0,4,3,0,0,0,0.033,47.7,Food & Grocery,20.23,low,budget
R00081349,P002135,U006848,2024-06-25,2024,6,2,negative,1,0,59,1,5,0,2,3,0.667,9,43,1,0,0,0.064,42.1,Books,14.22,budget,budget
R00081350,P000052,U007166,2023-06-02,2023,6,5,positive,1,0,56,1,7,3,16,19,0.842,10,40,1,0,2,0.002,80.9,Electronics,278.81,premium,budget
R00081351,P000836,U014830,2021-08-14,2021,8,2,negative,0,0,53,1,3,1,3,3,1.0,17,13,0,0,0,0.071,63.0,Books,7.28,budget,premium
R00081352,P002278,U004556,2023-04-23,2023,4,5,positive,1,0,125,1,5,0,11,18,0.611,20,47,1,0,0,0.074,37.5,Clothing,51.1,mid,mid
R00081353,P003806,U039367,2023-07-22,2023,7,2,negative,1,0,21,1,8,0,4,4,1.0,68,39,1,0,0,0.038,50.4,Electronics,726.77,premium,budget
R00081354,P001713,U005636,2023-11-17,2023,11,4,positive,1,0,25,1,4,0,26,32,0.812,19,1,0,0,0,0.07,65.4,Automotive,210.28,high,mid
R00081355,P001477,U001996,2022-11-20,2022,11,5,positive,1,0,20,1,5,0,0,0,0.0,1,21,0,0,0,0.071,92.0,Home & Kitchen,49.11,low,mid
R00081356,P001047,U008552,2021-04-30,2021,4,4,positive,1,0,87,1,6,3,18,23,0.783,15,33,1,0,0,0.022,90.0,Clothing,25.34,low,budget
