product_id,category,review_count,average_rating,positive_pct,negative_pct,fake_rate,verified_pct,helpful_ratio
P003312,Food & Grocery,12,3.67,0.6667,0.0833,0.0,0.6667,0.7706
P000571,Clothing,13,3.23,0.3846,0.2308,0.3077,0.7692,0.7115
P001312,Food & Grocery,14,2.93,0.2857,0.3571,0.0,0.7143,0.6539
P001957,Books,10,3.6,0.5,0.1,0.0,0.9,0.6778
P003747,Clothing,16,4.06,0.75,0.0625,0.125,0.6875,0.8887
P000654,Clothing,24,3.83,0.7917,0.125,0.125,0.8333,0.8021
P001360,Electronics,20,4.6,0.95,0.0,0.0,0.6,0.9053
P003156,Clothing,16,3.81,0.625,0.0625,0.0,0.75,0.7926
P003769,Sports & Outdoors,13,3.31,0.3077,0.1538,0.1538,0.7692,0.9405
P003852,Clothing,7,2.71,0.1429,0.2857,0.0,0.7143,0.8806
P000382,Food & Grocery,13,3.38,0.3846,0.0769,0.0,0.8462,0.837
P002464,Sports & Outdoors,13,4.62,0.9231,0.0,0.1538,0.7692,0.7289
P000671,Electronics,21,3.52,0.4286,0.0952,0.0952,0.7143,0.7676
P004181,Beauty,12,4.75,1.0,0.0,0.0,0.75,0.8652
P001841,Electronics,22,2.91,0.2727,0.3182,0.0909,0.6818,0.739
P000085,Electronics,13,2.69,0.1538,0.4615,0.1538,0.7692,0.8501
P004942,Electronics,12,2.42,0.0833,0.5,0.0,0.75,0.8296
P002049,Electronics,17,2.53,0.1176,0.5294,0.0588,0.5882,0.8212
P000250,Home & Kitchen,25,3.8,0.72,0.08,0.12,0.76,0.8363
P002620,Health,13,4.0,0.7692,0.0769,0.0,0.6923,0.7733
P004020,Beauty,21,3.14,0.3333,0.2381,0.0476,0.8095,0.721
P004407,Food & Grocery,11,4.82,0.9091,0.0,0.1818,0.6364,0.723
P004412,Electronics,23,3.7,0.5652,0.0,0.1304,0.8696,0.7509
P003594,Electronics,15,4.47,0.8667,0.0,0.0,0.7333,0.8253
P003159,Food & Grocery,22,3.91,0.9091,0.0909,0.0455,0.7273,0.7388
P002239,Home & Kitchen,23,3.74,0.6522,0.087,0.0435,0.6522,0.7613
P003820,Health,21,4.29,0.9048,0.0,0.0,0.6667,0.8885
P001780,Home & Kitchen,17,4.18,0.8824,0.0,0.0,0.6471,0.8331
P001713,Automotive,15,4.6,1.0,0.0,0.0,0.8,0.7145
P004222,Electronics,25,2.08,0.12,0.72,0.08,0.6,0.8472
P004436,Books,12,1.92,0.1667,0.75,0.1667,0.75,0.8495
P004894,Clothing,11,3.64,0.5455,0.0909,0.2727,0.8182,0.7237
P003965,Home & Kitchen,27,4.37,0.8519,0.0,0.1111,0.6296,0.7573
P004309,Food & Grocery,28,2.54,0.1429,0.4643,0.0357,0.7143,0.7826
P001971,Clothing,14,2.43,0.0714,0.5,0.0,0.5714,0.6192
P002970,Clothing,34,4.56,1.0,0.0,0.0588,0.7059,0.8384
P001235,Clothing,13,3.23,0.4615,0.3077,0.0769,0.6154,0.7709
P002700,Health,21,2.43,0.0476,0.619,0.0,0.6667,0.7754
P003723,Health,10,3.2,0.4,0.4,0.2,0.7,0.8127
P002260,Home & Kitchen,18,1.94,0.0556,0.7222,0.0,0.6667,0.8531
P002031,Electronics,8,1.62,0.0,0.75,0.0,0.75,0.9293
P004475,Books,27,4.15,0.8148,0.037,0.0741,0.5926,0.7796
P004255,Health,11,3.18,0.3636,0.1818,0.0909,0.6364,0.6815
P003047,Home & Kitchen,13,3.46,0.4615,0.0769,0.0769,0.7692,0.6637
P001209,Clothing,17,4.82,1.0,0.0,0.0588,0.5882,0.8399
P000518,Beauty,15,3.87,0.6667,0.0667,0.0667,0.7333,0.8833
P000384,Home & Kitchen,21,3.76,0.6667,0.0952,0.0,0.7619,0.8516
P004722,Books,9,3.56,0.6667,0.1111,0.1111,0.8889,0.8777
P003968,Electronics,16,4.75,1.0,0.0,0.0,0.8125,0.8173
P003371,Health,13,4.54,0.9231,0.0,0.0769,0.9231,0.8258
P000179,Health,21,4.24,0.8095,0.0476,0.0,0.8095,0.802
P004752,Books,20,4.0,0.75,0.05,0.1,0.6,0.8257
P004030,Health,24,4.21,0.75,0.0417,0.1667,0.7083,0.768
P004901,Books,21,4.19,0.8571,0.0,0.0476,0.8571,0.6869
P000884,Home & Kitchen,13,2.23,0.0,0.6154,0.0,0.8462,0.7828
P003091,Health,22,4.18,0.8636,0.0455,0.1364,0.7273,0.8225
P000237,Home & Kitchen,5,3.2,0.4,0.2,0.0,0.4,0.7156
P002233,Electronics,18,2.89,0.2222,0.2222,0.0556,0.7778,0.7508
P004810,Books,17,2.71,0.2353,0.4706,0.0588,0.8235,0.8672
P000440,Sports & Outdoors,25,3.84,0.72,0.12,0.12,0.8,0.8077
P003388,Food & Grocery,12,4.33,0.9167,0.0,0.0,0.75,0.845
P001609,Home & Kitchen,13,3.92,0.7692,0.0769,0.0769,0.8462,0.847
P004013,Food & Grocery,19,4.37,0.7895,0.0,0.1579,0.7368,0.8007
P003554,Books,20,3.35,0.5,0.15,0.0,0.7,0.7039
P000365,Sports & Outdoors,21,4.33,0.9524,0.0,0.1905,0.5714,0.8953
P004731,Clothing,29,3.14,0.3448,0.3448,0.1034,0.7586,0.9288
P002256,Books,13,3.62,0.6923,0.0769,0.0769,0.5385,0.8668
P003637,Toys & Games,15,4.0,0.9333,0.0,0.0,0.6,0.7765
P002056,Home & Kitchen,19,2.42,0.0526,0.5263,0.0526,0.8421,0.6888
P003864,Home & Kitchen,20,3.95,0.85,0.1,0.0,0.85,0.8502
P001001,Electronics,24,3.38,0.4583,0.0833,0.0,0.7917,0.8209
P002716,Clothing,14,2.86,0.2857,0.2857,0.0,0.7857,0.5408
P001586,Food & Grocery,16,3.25,0.3125,0.1875,0.125,0.8125,0.7622
P002208,Home & Kitchen,23,3.0,0.3478,0.2609,0.087,0.6957,0.843
P004064,Sports & Outdoors,11,3.0,0.3636,0.3636,0.1818,0.4545,0.8698
P002328,Clothing,17,4.35,0.9412,0.0,0.1176,0.7059,0.7014
P003738,Beauty,9,3.33,0.2222,0.1111,0.1111,0.6667,0.7867
P003256,Toys & Games,11,4.09,0.8182,0.0909,0.0,0.5455,0.743
P003332,Clothing,18,3.67,0.5556,0.1111,0.0556,0.6111,0.8095
P001483,Sports & Outdoors,7,3.14,0.4286,0.2857,0.0,0.5714,0.8931
P003892,Sports & Outdoors,16,3.25,0.5,0.1875,0.0,0.9375,0.8689
P003126,Clothing,13,3.38,0.4615,0.0769,0.0769,0.8462,0.8207
P004114,Books,13,3.92,0.7692,0.0769,0.0,0.7692,0.7838
P003744,Books,13,4.77,1.0,0.0,0.0769,0.7692,0.6462
P000458,Home & Kitchen,23,3.26,0.4783,0.1739,0.0435,0.6522,0.8333
P004171,Automotive,17,4.35,0.8235,0.0,0.1176,0.8824,0.8008
P002810,Electronics,21,4.43,0.8571,0.0,0.0952,0.8095,0.739
P001749,Home & Kitchen,11,4.09,0.8182,0.0909,0.0909,0.8182,0.9135
P004076,Home & Kitchen,16,4.25,0.875,0.0625,0.125,0.875,0.8307
P002804,Sports & Outdoors,11,3.27,0.3636,0.1818,0.0909,0.6364,0.9209
P003415,Clothing,20,4.2,0.85,0.0,0.05,0.95,0.7438
P004863,Clothing,21,4.86,1.0,0.0,0.0,0.7619,0.7265
P004727,Toys & Games,20,1.7,0.05,0.85,0.05,0.8,0.8026
P000224,Food & Grocery,10,2.2,0.0,0.7,0.0,0.7,0.7574
P004084,Clothing,21,4.14,0.8571,0.0,0.0476,0.8095,0.7612
P001053,Clothing,16,1.81,0.0,0.8125,0.0,0.625,0.6864
P002627,Books,14,3.0,0.2857,0.3571,0.0,0.7143,0.8031
P002750,Electronics,18,2.56,0.2222,0.6667,0.1667,0.7778,0.7157
P003090,Food & Grocery,35,3.23,0.3714,0.1714,0.0286,0.8857,0.7553
P004317,Food & Grocery,18,4.06,0.7222,0.0,0.1111,0.8333,0.8057
P003420,Health,16,3.06,0.3125,0.125,0.0625,0.6875,0.9118
P000610,Home & Kitchen,13,2.38,0.1538,0.6154,0.0,1.0,0.9112
P000712,Beauty,12,4.25,0.9167,0.0,0.0,1.0,0.806
P002594,Electronics,7,3.86,0.5714,0.0,0.2857,0.8571,0.9109
P004926,Home & Kitchen,11,3.36,0.2727,0.1818,0.0909,0.4545,0.7317
P000130,Sports & Outdoors,16,3.56,0.4375,0.0625,0.0,0.75,0.8153
P001296,Home & Kitchen,20,4.5,0.95,0.0,0.05,0.75,0.8424
P001512,Clothing,16,3.88,0.75,0.0625,0.0625,0.75,0.7528
P002073,Clothing,14,3.14,0.2857,0.2143,0.1429,0.7857,0.7418
P000144,Books,11,3.27,0.3636,0.0909,0.0909,0.5455,0.8281
P000377,Food & Grocery,16,4.75,1.0,0.0,0.0,0.5625,0.9441
P004614,Home & Kitchen,19,4.32,0.8421,0.0,0.1053,0.7368,0.8248
P004433,Toys & Games,15,4.13,0.8667,0.0667,0.0,0.8,0.7431
P001098,Toys & Games,21,4.67,1.0,0.0,0.0,0.6667,0.7994
P004979,Toys & Games,13,4.62,1.0,0.0,0.2308,0.8462,0.8362
P001694,Beauty,9,4.0,0.7778,0.0,0.1111,0.6667,0.911
P002692,Home & Kitchen,17,1.94,0.1176,0.7647,0.0588,0.7059,0.9064
P002845,Clothing,23,4.04,0.8261,0.0435,0.087,0.7391,0.8192
P004854,Electronics,24,4.46,1.0,0.0,0.1667,0.8333,0.8329
P001332,Books,13,3.46,0.5385,0.2308,0.0,0.7692,0.8764
P001105,Electronics,12,4.58,1.0,0.0,0.0,0.75,0.7218
P003692,Sports & Outdoors,19,3.37,0.4211,0.2105,0.1579,0.6842,0.8032
P001052,Electronics,20,4.55,0.95,0.0,0.0,0.8,0.7501
P000855,Clothing,13,4.15,0.6923,0.0,0.0769,0.6154,0.7478
P001501,Beauty,22,3.77,0.7273,0.1364,0.1364,0.8182,0.8845
P003725,Toys & Games,14,4.5,0.9286,0.0,0.0,0.7857,0.7989
P000473,Electronics,13,4.62,0.9231,0.0,0.1538,0.6923,0.8315
P003315,Clothing,21,2.76,0.2381,0.4762,0.0952,0.8095,0.8474
P000512,Health,18,4.44,0.8333,0.0556,0.0556,0.5556,0.9111
P001828,Books,31,3.97,0.8065,0.0968,0.0323,0.7097,0.8281
P001737,Health,21,3.67,0.7143,0.1429,0.0476,0.7619,0.8519
P003361,Clothing,19,2.63,0.1579,0.5789,0.1579,0.8947,0.7598
P004733,Home & Kitchen,22,3.23,0.4545,0.1818,0.0455,0.8636,0.8542
P000630,Toys & Games,11,3.91,0.8182,0.0909,0.0,0.9091,0.8089
P003394,Electronics,10,4.5,1.0,0.0,0.0,0.6,0.805
P000035,Home & Kitchen,13,4.23,0.8462,0.0769,0.0,0.7692,0.7027
P001531,Clothing,9,4.22,0.7778,0.0,0.1111,0.5556,0.9124
P003304,Automotive,14,2.64,0.1429,0.4286,0.0714,0.7857,0.8093
P004293,Electronics,15,2.87,0.2,0.3333,0.0667,0.8,0.7662
P001061,Food & Grocery,27,2.67,0.2593,0.4444,0.1111,0.7778,0.7889
P003566,Toys & Games,12,3.25,0.3333,0.25,0.0833,0.75,0.8273
P003579,Beauty,9,3.11,0.2222,0.3333,0.1111,0.5556,0.8006
P004782,Automotive,15,4.33,0.8667,0.0,0.0,0.8,0.8223
P002272,Sports & Outdoors,24,2.71,0.125,0.2917,0.0417,0.4583,0.8058
P000577,Health,18,4.17,0.8333,0.0,0.1111,0.7222,0.7352
P002962,Automotive,16,3.19,0.375,0.25,0.0,0.5625,0.7417
P001290,Books,18,2.0,0.0556,0.7778,0.0556,0.7778,0.8825
P000856,Home & Kitchen,16,4.56,1.0,0.0,0.0625,0.8125,0.8394
P003295,Books,18,4.28,0.8889,0.0556,0.0556,0.9444,0.7332
P004098,Sports & Outdoors,11,2.64,0.0909,0.3636,0.0,0.7273,0.8504
P001487,Automotive,9,4.56,1.0,0.0,0.1111,0.6667,0.7704
P004068,Beauty,12,4.08,0.8333,0.0833,0.1667,0.75,0.7748
P002960,Food & Grocery,10,3.9,0.8,0.1,0.0,0.7,0.8571
P003943,Clothing,20,3.65,0.6,0.1,0.1,0.7,0.6993
P001689,Sports & Outdoors,11,3.64,0.6364,0.0,0.0,0.7273,0.7244
P000447,Automotive,21,2.76,0.2381,0.3333,0.0,0.8571,0.7536
P000987,Home & Kitchen,16,4.31,0.875,0.0,0.125,0.9375,0.8295
P004837,Electronics,12,4.08,0.75,0.0,0.0,0.8333,0.6729
P002070,Books,31,3.52,0.5484,0.0968,0.0968,0.7742,0.8008
P003634,Home & Kitchen,14,3.29,0.4286,0.1429,0.0,0.5714,0.8403
P004675,Sports & Outdoors,22,4.68,0.9545,0.0,0.0,0.8636,0.7239
P000155,Electronics,22,2.09,0.0455,0.6364,0.0,0.7727,0.8607
P000916,Food & Grocery,24,3.67,0.5833,0.1667,0.0417,0.6667,0.6723
P001408,Electronics,18,4.33,0.8889,0.0556,0.0556,0.7222,0.7407
P001334,Automotive,15,3.6,0.5333,0.0667,0.1333,0.8667,0.872
P001150,Health,28,2.93,0.3571,0.2857,0.0714,0.8929,0.7927
P001174,Beauty,15,3.87,0.7333,0.0,0.0,0.7333,0.7869
P003308,Electronics,10,4.3,0.9,0.0,0.0,0.8,0.7018
P002646,Health,17,2.82,0.1765,0.2353,0.0,0.7647,0.7332
P004719,Books,15,3.07,0.2667,0.2,0.0667,0.5333,0.8715
P001426,Home & Kitchen,24,3.96,0.7083,0.0,0.0833,0.875,0.7109
P002292,Beauty,17,3.88,0.8235,0.0,0.0,0.4706,0.7985
P004448,Books,23,4.43,0.913,0.0,0.1304,0.7391,0.8619
P004677,Electronics,17,4.41,0.8824,0.0,0.1765,0.7059,0.6888
P000553,Clothing,25,4.68,0.96,0.0,0.0,0.68,0.7089
P002510,Sports & Outdoors,6,3.5,0.6667,0.1667,0.0,0.6667,0.401
P000230,Electronics,26,4.69,1.0,0.0,0.0,0.6538,0.732
P002675,Sports & Outdoors,17,4.35,0.8824,0.0588,0.0588,0.6471,0.6448
P004972,Electronics,17,2.88,0.2941,0.3529,0.0588,0.7059,0.7306
P001724,Books,7,4.71,1.0,0.0,0.0,1.0,0.721
P004895,Beauty,21,4.52,0.9048,0.0,0.0476,0.9048,0.8124
P000588,Clothing,20,2.95,0.25,0.25,0.1,0.7,0.8818
P003838,Electronics,9,4.33,0.7778,0.0,0.0,0.4444,0.9537
P004205,Beauty,26,3.69,0.6154,0.1154,0.0,0.7308,0.8455
P003191,Clothing,11,3.18,0.2727,0.0909,0.0,0.7273,0.6856
P002844,Clothing,5,4.0,0.8,0.0,0.0,0.6,0.7662
P001311,Home & Kitchen,10,3.8,0.6,0.0,0.1,0.7,0.7862
P004518,Clothing,8,4.88,1.0,0.0,0.125,0.75,0.8626
P004890,Automotive,16,2.75,0.25,0.375,0.0625,0.8125,0.7912
P004122,Toys & Games,29,3.03,0.2414,0.1379,0.069,0.7241,0.8023
P004405,Home & Kitchen,9,3.44,0.4444,0.1111,0.0,0.7778,0.7861
P000436,Clothing,18,3.83,0.7778,0.0556,0.1111,0.7778,0.7917
P003374,Electronics,13,4.85,1.0,0.0,0.0769,0.6154,0.8874
P003972,Electronics,30,3.97,0.7667,0.0333,0.0667,0.7667,0.8219
P004786,Health,24,3.46,0.5,0.125,0.0417,0.7083,0.7835
P004522,Home & Kitchen,16,3.94,0.75,0.0625,0.1875,0.625,0.9154
P003230,Books,20,3.25,0.4,0.15,0.0,0.65,0.841
P000969,Books,4,4.0,1.0,0.0,0.25,1.0,0.9062
P001556,Toys & Games,20,2.5,0.15,0.5,0.0,0.75,0.8468
P004461,Home & Kitchen,28,2.54,0.1429,0.5357,0.1071,0.6429,0.7885
P001269,Books,9,4.11,0.6667,0.0,0.0,0.6667,0.8078
P000509,Books,25,2.2,0.04,0.56,0.0,0.68,0.8237
P003798,Toys & Games,13,3.08,0.3077,0.1538,0.1538,0.7692,0.7999
P002659,Electronics,16,3.44,0.5625,0.125,0.0,0.75,0.8493
P003287,Sports & Outdoors,16,4.81,1.0,0.0,0.0,0.6875,0.6969
P000314,Home & Kitchen,10,4.0,0.9,0.0,0.0,0.8,0.6803
P000290,Electronics,11,3.0,0.4545,0.3636,0.0909,0.7273,0.9109
P002923,Electronics,16,4.69,0.9375,0.0,0.125,0.8125,0.7985
P004357,Food & Grocery,28,4.46,0.9643,0.0357,0.0357,0.7143,0.8923
P003311,Food & Grocery,13,4.08,0.7692,0.0,0.1538,0.6923,0.9298
P000150,Electronics,17,3.59,0.6471,0.1176,0.0,0.8235,0.8724
P000263,Clothing,28,4.32,0.8214,0.0357,0.0714,0.75,0.8787
P003510,Clothing,31,1.74,0.129,0.8387,0.129,0.7097,0.7734
P003651,Clothing,22,4.32,0.9091,0.0455,0.0,0.6364,0.7961
P003460,Toys & Games,17,4.59,0.9412,0.0,0.1176,0.5294,0.8758
P004399,Electronics,21,4.29,0.9048,0.0,0.1429,0.7619,0.6503
P003969,Home & Kitchen,13,2.77,0.1538,0.3846,0.0,0.9231,0.9588
P004756,Books,31,1.87,0.0,0.7419,0.0,0.7419,0.8177
P001880,Books,15,4.4,0.8667,0.0667,0.0,0.8,0.8193
P002007,Books,28,4.54,0.9643,0.0357,0.1071,0.6786,0.9443
P000293,Food & Grocery,18,3.44,0.4444,0.0556,0.0,0.6667,0.7746
P003366,Clothing,20,4.45,1.0,0.0,0.15,0.85,0.7272
P004292,Electronics,14,3.07,0.2857,0.2857,0.0714,0.6429,0.7639
P002105,Sports & Outdoors,24,3.33,0.5833,0.2917,0.125,0.7083,0.7998
P004091,Electronics,15,2.53,0.2,0.5333,0.1333,0.8667,0.9141
P003848,Beauty,16,4.88,1.0,0.0,0.0625,0.6875,0.7829
P004622,Food & Grocery,16,4.62,1.0,0.0,0.0625,0.875,0.7611
P001456,Electronics,21,3.57,0.5238,0.1429,0.0,0.8095,0.7145
P002117,Clothing,6,3.83,0.6667,0.0,0.1667,0.6667,0.9478
P001165,Electronics,20,2.85,0.3,0.4,0.1,0.7,0.6986
P002078,Clothing,16,4.25,0.875,0.0,0.0,0.875,0.6961
P004401,Toys & Games,18,3.67,0.6667,0.1667,0.1667,0.7778,0.7259
P003724,Home & Kitchen,17,3.59,0.4706,0.1176,0.1176,0.5294,0.7809
P003495,Electronics,15,4.8,1.0,0.0,0.0,0.8,0.7596
P004577,Toys & Games,23,3.83,0.5652,0.087,0.0435,0.7826,0.6644
P001043,Sports & Outdoors,11,4.18,0.9091,0.0,0.1818,0.6364,0.8726
P002712,Clothing,27,3.19,0.4074,0.2222,0.1111,0.8148,0.8636
P000878,Clothing,19,4.21,0.8421,0.1053,0.0526,0.6316,0.7957
P001168,Books,28,4.68,1.0,0.0,0.1429,0.6071,0.751
P000953,Clothing,8,3.25,0.5,0.125,0.0,0.875,0.8986
P000519,Electronics,12,3.67,0.5833,0.0,0.0,0.8333,0.8137
P002030,Sports & Outdoors,27,4.33,0.8519,0.0,0.037,0.6667,0.8374
P004701,Automotive,16,3.44,0.5,0.0625,0.0625,0.8125,0.6802
P001164,Electronics,32,3.0,0.3438,0.25,0.0,0.6875,0.7176
P002637,Home & Kitchen,11,3.09,0.2727,0.2727,0.0,0.7273,0.6702
P001475,Books,16,3.38,0.5,0.1875,0.0625,0.75,0.8566
P003306,Electronics,14,3.29,0.4286,0.1429,0.0,0.5714,0.8176
P000754,Home & Kitchen,23,4.7,0.9565,0.0,0.0,0.6522,0.8223
P004530,Books,22,4.09,0.8636,0.0909,0.0,0.7273,0.7365
P001100,Electronics,15,2.53,0.1333,0.4667,0.0667,0.7333,0.8472
P004348,Health,18,1.67,0.0,0.9444,0.0,0.7778,0.7569
P003840,Clothing,19,3.26,0.3684,0.2105,0.1053,0.8421,0.8003
P004772,Home & Kitchen,17,2.94,0.2941,0.2941,0.0588,0.6471,0.8512
P002777,Sports & Outdoors,23,4.48,0.8696,0.0,0.0,0.7826,0.8461
P001896,Electronics,16,3.0,0.3125,0.1875,0.0,0.75,0.7771
P003180,Books,19,3.37,0.3684,0.1579,0.1579,0.7368,0.8115
P002361,Toys & Games,9,3.33,0.6667,0.2222,0.1111,0.7778,0.6667
P002426,Beauty,20,4.1,0.75,0.0,0.1,0.75,0.7802
P004066,Toys & Games,12,3.67,0.6667,0.1667,0.0833,0.75,0.7544
P001739,Books,12,3.83,0.6667,0.0,0.0,0.5833,0.9193
P000057,Home & Kitchen,27,4.07,0.7778,0.0741,0.037,0.6667,0.8039
P004329,Health,11,3.45,0.3636,0.1818,0.1818,0.8182,0.798
P001077,Books,12,3.67,0.5,0.0833,0.0833,0.6667,0.9462
P001192,Home & Kitchen,24,4.67,0.9167,0.0,0.1667,0.7917,0.7604
P003349,Toys & Games,16,2.5,0.1875,0.625,0.125,0.9375,0.8502
P004845,Home & Kitchen,16,3.5,0.5625,0.1875,0.0,0.8125,0.7467
P004136,Electronics,25,2.88,0.2,0.28,0.0,0.8,0.8826
P000930,Beauty,7,4.0,0.7143,0.0,0.0,0.8571,0.9357
P000062,Home & Kitchen,11,4.55,1.0,0.0,0.0,0.8182,0.8421
P001886,Clothing,17,3.53,0.4706,0.1176,0.1176,0.7059,0.6796
P001928,Beauty,22,4.68,1.0,0.0,0.0,0.8182,0.7384
P000009,Electronics,18,3.28,0.4444,0.2778,0.0556,0.8333,0.757
P001676,Food & Grocery,24,3.79,0.75,0.0833,0.0417,0.75,0.742
P004252,Electronics,17,4.47,0.9412,0.0,0.0,0.7647,0.8623
P002485,Toys & Games,15,3.73,0.6667,0.0667,0.0,0.7333,0.8863
P000565,Sports & Outdoors,17,3.18,0.4706,0.1765,0.0,0.7647,0.7384
P001597,Clothing,22,3.27,0.3182,0.0909,0.0909,0.7727,0.8105
P002400,Books,14,4.71,1.0,0.0,0.0,0.7143,0.7544
P003201,Toys & Games,26,2.96,0.2692,0.2308,0.0,0.8462,0.908
P001272,Home & Kitchen,26,4.69,1.0,0.0,0.0,0.8077,0.8647
P002109,Home & Kitchen,16,3.69,0.6875,0.125,0.0,0.6875,0.9337
P001304,Clothing,14,4.5,0.9286,0.0,0.0,0.7143,0.7126
P004488,Electronics,19,4.0,0.7368,0.0526,0.0526,0.7895,0.8647
P002931,Sports & Outdoors,18,3.94,0.7222,0.0556,0.0,0.6667,0.7664
P000976,Sports & Outdoors,22,3.32,0.3636,0.1364,0.0455,0.6818,0.7398
P004247,Health,30,2.9,0.2667,0.2333,0.0333,0.8,0.7636
P002088,Home & Kitchen,26,1.96,0.0385,0.8077,0.1154,0.7692,0.6949
P001639,Clothing,25,3.36,0.64,0.24,0.12,0.84,0.7886
P004172,Beauty,14,3.21,0.3571,0.2143,0.0714,0.7143,0.7421
P004789,Electronics,20,2.45,0.1,0.55,0.05,0.75,0.8575
P000258,Electronics,11,4.0,0.8182,0.0909,0.0909,0.8182,0.7643
P001874,Automotive,7,2.86,0.5714,0.4286,0.0,0.7143,0.8721
P004183,Beauty,12,4.5,1.0,0.0,0.0,0.6667,0.6768
P003934,Electronics,17,1.94,0.0,0.8235,0.0,0.7059,0.8169
P000277,Clothing,20,3.8,0.7,0.05,0.05,0.9,0.7805
P001657,Clothing,19,3.26,0.4737,0.2105,0.1579,0.7368,0.8389
P003984,Clothing,29,2.55,0.1379,0.5517,0.1379,0.8966,0.6883
P004347,Toys & Games,11,2.45,0.1818,0.6364,0.1818,1.0,0.7218
P002940,Electronics,10,4.6,1.0,0.0,0.2,0.8,0.8531
P004070,Clothing,18,2.56,0.1111,0.5556,0.0556,0.8333,0.7185
P002556,Beauty,30,4.13,0.7,0.0333,0.0333,0.7333,0.7482
P001278,Electronics,11,3.18,0.4545,0.1818,0.0909,0.7273,0.7237
P001553,Clothing,26,3.23,0.3846,0.1538,0.0385,0.7308,0.7977
P000910,Clothing,15,3.4,0.6,0.2667,0.1333,0.8,0.8128
P004456,Clothing,9,2.56,0.1111,0.3333,0.1111,1.0,0.8848
P001236,Electronics,30,4.47,0.9333,0.0,0.0333,0.6,0.8567
P002151,Sports & Outdoors,21,2.05,0.0476,0.7143,0.0,0.8095,0.9018
P004480,Automotive,23,4.48,0.913,0.0,0.087,0.8696,0.7577
P000484,Clothing,28,3.96,0.8571,0.1071,0.1071,0.75,0.8555
P003216,Beauty,12,4.08,0.8333,0.0,0.0833,0.75,0.6764
P002093,Books,19,4.32,0.9474,0.0,0.0526,0.5789,0.843
P001319,Beauty,16,3.25,0.5,0.1875,0.0625,0.8125,0.7893
P003670,Books,11,4.36,0.9091,0.0,0.0909,0.9091,0.8356
P000434,Toys & Games,24,3.38,0.4167,0.2083,0.1667,0.7083,0.705
P001444,Electronics,15,4.53,0.8667,0.0,0.0667,0.7333,0.7977
P002298,Electronics,10,2.4,0.0,0.5,0.1,0.7,0.8249
P002247,Clothing,13,4.31,0.8462,0.0,0.0769,0.6154,0.8109
P002330,Books,29,4.62,0.9655,0.0,0.0,0.6897,0.8035
P004491,Books,17,2.06,0.1765,0.7647,0.1765,0.8235,0.8028
P001109,Automotive,13,2.31,0.0,0.4615,0.0,0.6923,0.7872
P000167,Toys & Games,4,3.75,0.5,0.0,0.25,1.0,0.4375
P000911,Toys & Games,16,3.62,0.5625,0.0625,0.0625,0.75,0.874
P001627,Home & Kitchen,19,3.79,0.6316,0.0,0.0,0.8421,0.9464
P004334,Home & Kitchen,30,4.33,0.8667,0.0,0.0333,0.7667,0.7976
P003816,Home & Kitchen,24,2.58,0.1667,0.4167,0.0833,0.7083,0.8345
P004454,Sports & Outdoors,17,3.88,0.7059,0.0588,0.0,0.9412,0.8631
P000199,Clothing,11,1.55,0.0,0.9091,0.0,1.0,0.8951
P004443,Health,12,3.67,0.5,0.1667,0.1667,0.9167,0.7881
P004027,Sports & Outdoors,21,2.95,0.3333,0.2381,0.0,0.6667,0.7596
P002394,Electronics,23,2.3,0.1304,0.6522,0.1304,0.8261,0.7188
P002752,Beauty,15,4.27,0.8,0.0,0.2,0.8,0.7077
P000317,Home & Kitchen,16,4.31,0.875,0.0,0.125,0.5625,0.8147
P002953,Electronics,13,4.62,0.9231,0.0,0.0,0.9231,0.7945
P001317,Books,13,3.31,0.4615,0.2308,0.2308,0.6154,0.7702
P004625,Electronics,8,4.62,1.0,0.0,0.0,0.75,0.7691
P003750,Clothing,20,4.4,0.95,0.0,0.0,0.85,0.8672
P000845,Electronics,16,3.94,0.75,0.0625,0.125,0.5,0.7396
P001566,Home & Kitchen,20,4.9,1.0,0.0,0.0,0.75,0.801
P004182,Electronics,9,4.44,0.8889,0.0,0.1111,0.7778,0.9344
P004720,Electronics,8,2.5,0.125,0.625,0.0,0.75,0.8846
P004103,Books,12,4.08,0.75,0.0,0.0,0.6667,0.6258
P003938,Sports & Outdoors,21,4.05,0.8571,0.0952,0.0476,0.8571,0.8858
P004763,Food & Grocery,38,4.32,0.8421,0.0,0.1316,0.7632,0.8167
P001801,Sports & Outdoors,13,2.69,0.0769,0.3846,0.0,0.8462,0.8697
P001125,Home & Kitchen,23,4.52,0.8696,0.0,0.1304,0.8261,0.7558
P003215,Electronics,13,3.08,0.2308,0.2308,0.0,0.6923,0.7689
P000083,Toys & Games,14,2.57,0.1429,0.3571,0.0,0.8571,0.8759
P003597,Health,21,3.14,0.4286,0.3333,0.1905,0.8095,0.7871
P001518,Food & Grocery,10,4.6,0.9,0.0,0.1,0.8,0.7819
P003414,Electronics,22,4.09,0.8636,0.0,0.0455,0.7273,0.8105
P004465,Electronics,10,3.6,0.5,0.0,0.0,0.7,0.6257
P000614,Automotive,11,4.27,0.9091,0.0,0.0909,0.6364,0.7375
P004499,Health,15,4.67,0.9333,0.0,0.0,0.6667,0.8416
P000093,Home & Kitchen,15,4.8,1.0,0.0,0.0,0.7333,0.8266
